date,region,job_role,avg_salary_usd,job_postings,applicants_per_posting,q10_demand,q50_demand,q90_demand
2022-04-01,Middle East & Africa,Machine Learning Engineer,79238.22,433,16.38,423.84,433,446.88
2022-04-01,Middle East & Africa,Data Analyst,75017.03,611,12.56,606.31,611,622.1
2022-04-01,Middle East & Africa,AI Researcher,80809.12,269,7.41,261.93,269,272.19
2022-04-01,Middle East & Africa,MLOps Engineer,76389.25,325,11.45,313.29,325,334.01
2022-05-01,North America,Data Scientist,135545.81,648,9.55,636.45,648,656.24
2022-05-01,North America,Machine Learning Engineer,125255.85,619,19.23,608.38,619,624.13
2022-05-01,North America,Data Analyst,128932.43,846,7.84,838.51,846,851.77
2022-05-01,North America,AI Researcher,115800.8,408,8.51,396.63,408,424.29
2022-05-01,North America,MLOps Engineer,133842.38,457,12.69,441.17,457,466.01
2022-05-01,Europe,Data Scientist,120180.8,514,19.11,504.85,514,523.68
2022-05-01,Europe,Machine Learning Engineer,108580.04,582,19.77,573.95,582,593.14
2022-05-01,Europe,Data Analyst,120520.0,653,17.74,649.91,653,661.92
2022-05-01,Europe,AI Researcher,108731.36,414,6.49,399.67,414,421.16
2022-05-01,Europe,MLOps Engineer,110292.67,384,11.04,376.44,384,394.53
2022-05-01,Asia-Pacific,Data Scientist,148010.72,732,15.31,721.19,732,740.05
2022-05-01,Asia-Pacific,Machine Learning Engineer,163959.43,664,5.37,653.52,664,678.09
2022-05-01,Asia-Pacific,Data Analyst,149102.85,891,5.98,878.54,891,903.02
2022-05-01,Asia-Pacific,AI Researcher,137113.97,480,8.25,468.92,480,486.41
2022-05-01,Asia-Pacific,MLOps Engineer,134070.39,508,12.28,499.64,508,512.39
2022-05-01,South America,Data Scientist,85993.3,475,15.35,469.14,475,479.61
2022-05-01,South America,Machine Learning Engineer,87668.69,354,14.96,345.89,354,360.28
2022-05-01,South America,Data Analyst,83811.49,567,8.16,558.97,567,574.91
2022-05-01,South America,AI Researcher,88260.56,249,7.01,238.38,249,254.92
2022-05-01,South America,MLOps Engineer,92196.43,374,8.84,366.45,374,384.96
2022-05-01,Middle East & Africa,Data Scientist,85569.82,360,18.07,354.5,360,365.83
2022-05-01,Middle East & Africa,Machine Learning Engineer,79428.53,328,10.51,318.68,328,340.15
2022-05-01,Middle East & Africa,Data Analyst,73918.85,461,14.21,447.98,461,474.07
2022-05-01,Middle East & Africa,AI Researcher,70008.61,235,12.46,225.46,235,248.18
2022-05-01,Middle East & Africa,MLOps Engineer,78448.14,260,11.05,258.7,260,267.65
2022-06-01,North America,Data Scientist,130656.72,710,17.11,700.7,710,717.32
2022-06-01,North America,Machine Learning Engineer,117822.63,624,13.14,617.3,624,634.49
2022-06-01,North America,Data Analyst,129247.97,778,9.9,765.98,778,788.5
2022-06-01,North America,AI Researcher,132621.28,410,16.8,402.39,410,419.53
2022-06-01,North America,MLOps Engineer,148796.07,455,15.93,441.32,455,460.26
2022-06-01,Europe,Data Scientist,122273.24,569,6.27,556.69,569,578.12
2022-06-01,Europe,Machine Learning Engineer,116819.65,494,15.52,485.8,494,507.5
2022-06-01,Europe,Data Analyst,101778.84,635,7.5,624.92,635,647.11
2022-06-01,Europe,AI Researcher,111413.27,325,11.13,316.34,325,341.16
2022-06-01,Europe,MLOps Engineer,121579.14,373,12.93,367.13,373,384.81
2022-06-01,Asia-Pacific,Data Scientist,144228.05,787,15.81,774.07,787,797.0
2022-06-01,Asia-Pacific,Machine Learning Engineer,133847.02,710,5.13,701.92,710,720.88
2022-06-01,Asia-Pacific,Data Analyst,153398.73,892,15.58,885.0,892,906.87
2022-06-01,Asia-Pacific,AI Researcher,152946.85,528,12.83,519.71,528,539.5
2022-06-01,Asia-Pacific,MLOps Engineer,157040.43,534,7.65,521.41,534,544.51
2022-06-01,South America,Data Scientist,84521.68,492,10.05,485.51,492,500.01
2022-06-01,South America,Machine Learning Engineer,83540.9,379,11.73,365.58,379,386.49
2022-06-01,South America,Data Analyst,92009.41,551,7.36,537.72,551,561.41
2022-06-01,South America,AI Researcher,93558.24,325,11.61,314.25,325,336.2
2022-06-01,South America,MLOps Engineer,88761.95,374,9.9,363.65,374,382.34
2022-06-01,Middle East & Africa,Data Scientist,79825.88,404,9.99,398.9,404,412.73
2022-06-01,Middle East & Africa,Machine Learning Engineer,76437.0,357,9.79,346.79,357,364.86
2022-06-01,Middle East & Africa,Data Analyst,82354.54,503,16.3,490.14,503,516.66
2022-06-01,Middle East & Africa,AI Researcher,78575.63,297,16.67,288.25,297,300.28
2022-06-01,Middle East & Africa,MLOps Engineer,83447.86,265,15.39,256.09,265,277.56
2022-07-01,North America,Data Scientist,139751.78,772,12.76,758.92,772,786.61
2022-07-01,North America,Machine Learning Engineer,145086.53,707,12.24,696.46,707,716.18
2022-07-01,North America,Data Analyst,137131.93,909,6.09,900.49,909,917.98
2022-07-01,North America,AI Researcher,134306.66,472,15.17,456.88,472,479.69
2022-07-01,North America,MLOps Engineer,124179.72,484,5.74,469.99,484,494.17
2022-07-01,Europe,Data Scientist,111238.92,658,17.61,648.29,658,667.0
2022-07-01,Europe,Machine Learning Engineer,101487.09,578,13.31,568.12,578,589.2
2022-07-01,Europe,Data Analyst,113868.22,779,13.14,772.43,779,789.26
2022-07-01,Europe,AI Researcher,106050.64,384,14.06,373.31,384,395.53
2022-07-01,Europe,MLOps Engineer,108103.72,407,13.99,395.4,407,414.82
2022-07-01,Asia-Pacific,Data Scientist,140510.56,912,6.92,904.62,912,917.4
2022-07-01,Asia-Pacific,Machine Learning Engineer,143653.4,795,18.23,785.34,795,805.44
2022-07-01,Asia-Pacific,Data Analyst,151577.75,1062,14.89,1054.33,1062,1067.68
2022-07-01,Asia-Pacific,AI Researcher,143825.28,544,15.79,528.39,544,554.1
2022-07-01,Asia-Pacific,MLOps Engineer,141396.3,614,18.46,605.71,614,615.5
2022-07-01,South America,Data Scientist,80373.99,553,18.86,542.81,553,561.88
2022-07-01,South America,Machine Learning Engineer,91159.2,469,15.91,461.65,469,477.53
2022-07-01,South America,Data Analyst,86771.74,614,6.6,601.83,614,625.35
2022-07-01,South America,AI Researcher,85868.91,314,8.8,308.69,314,318.18
2022-07-01,South America,MLOps Engineer,84084.13,364,15.91,350.59,364,373.54
2022-07-01,Middle East & Africa,Data Scientist,81753.65,452,8.01,441.6,452,457.97
2022-07-01,Middle East & Africa,Machine Learning Engineer,88953.41,399,15.38,386.11,399,408.08
2022-07-01,Middle East & Africa,Data Analyst,87811.67,522,17.31,514.25,522,535.37
2022-07-01,Middle East & Africa,AI Researcher,75841.48,290,5.2,276.75,290,296.77
2022-07-01,Middle East & Africa,MLOps Engineer,83830.15,272,11.16,262.45,272,280.47
2022-08-01,North America,Data Scientist,120409.83,872,19.6,863.66,872,878.71
2022-08-01,North America,Machine Learning Engineer,142138.5,816,14.71,801.25,816,832.48
2022-08-01,North America,Data Analyst,126725.04,1003,10.91,995.68,1003,1008.08
2022-08-01,North America,AI Researcher,122221.67,515,12.36,500.89,515,526.4
2022-08-01,North America,MLOps Engineer,118949.87,623,18.27,617.28,623,634.18
2022-08-01,Europe,Data Scientist,106525.92,756,10.92,747.09,756,769.13
2022-08-01,Europe,Machine Learning Engineer,115608.77,623,5.74,615.27,623,634.08
2022-08-01,Europe,Data Analyst,104834.17,894,7.68,881.21,894,905.98
2022-08-01,Europe,AI Researcher,112042.72,436,7.53,424.39,436,447.93
2022-08-01,Europe,MLOps Engineer,115536.34,464,12.65,455.07,464,468.59
2022-08-01,Asia-Pacific,Data Scientist,133284.09,1019,14.62,1012.01,1019,1028.01
2022-08-01,Asia-Pacific,Machine Learning Engineer,155799.3,930,19.25,919.08,930,940.45
2022-08-01,Asia-Pacific,Data Analyst,165262.57,1189,17.47,1180.09,1189,1201.23
2022-08-01,Asia-Pacific,AI Researcher,141885.64,591,9.12,580.75,591,600.77
2022-08-01,Asia-Pacific,MLOps Engineer,142202.75,695,18.59,688.63,695,705.17
2022-08-01,South America,Data Scientist,90836.27,616,8.01,602.94,616,628.0
2022-08-01,South America,Machine Learning Engineer,88566.23,493,16.73,483.72,493,507.4
2022-08-01,South America,Data Analyst,91963.06,713,9.11,700.96,713,720.83
2022-08-01,South America,AI Researcher,86082.51,341,11.83,328.12,341,354.38
2022-08-01,South America,MLOps Engineer,94403.06,361,15.4,348.43,361,377.22
2022-08-01,Middle East & Africa,Data Scientist,82762.52,498,16.58,481.03,498,506.41
2022-08-01,Middle East & Africa,Machine Learning Engineer,79575.64,520,17.02,510.02,520,525.72
2022-08-01,Middle East & Africa,Data Analyst,84783.91,623,8.41,608.82,623,633.33
2022-08-01,Middle East & Africa,AI Researcher,74567.3,344,16.92,334.87,344,353.16
2022-08-01,Middle East & Africa,MLOps Engineer,78392.12,375,19.6,367.78,375,384.66
2022-09-01,North America,Data Scientist,128926.98,866,17.02,855.77,866,871.04
2022-09-01,North America,Machine Learning Engineer,129249.77,733,13.28,727.06,733,745.2
2022-09-01,North America,Data Analyst,128470.72,1025,11.53,1019.63,1025,1039.72
2022-09-01,North America,AI Researcher,135901.99,515,8.75,500.83,515,530.36
2022-09-01,North America,MLOps Engineer,115040.43,590,8.21,581.28,590,600.94
2022-09-01,Europe,Data Scientist,112176.55,721,15.95,711.52,721,734.3
2022-09-01,Europe,Machine Learning Engineer,110354.78,683,6.25,672.78,683,692.23
2022-09-01,Europe,Data Analyst,116914.07,855,19.82,846.55,855,864.62
2022-09-01,Europe,AI Researcher,116973.78,451,16.13,445.27,451,460.99
2022-09-01,Europe,MLOps Engineer,104662.89,577,9.21,569.71,577,589.43
2022-09-01,Asia-Pacific,Data Scientist,140358.07,1018,6.77,1012.3,1018,1024.13
2022-09-01,Asia-Pacific,Machine Learning Engineer,155532.19,913,14.13,903.25,913,923.92
2022-09-01,Asia-Pacific,Data Analyst,151364.92,1199,13.08,1189.29,1199,1207.04
2022-09-01,Asia-Pacific,AI Researcher,157245.31,613,10.61,601.53,613,622.31
2022-09-01,Asia-Pacific,MLOps Engineer,143836.39,694,6.55,683.59,694,705.72
2022-09-01,South America,Data Scientist,83623.79,556,16.75,547.89,556,558.15
2022-09-01,South America,Machine Learning Engineer,83972.39,508,11.54,498.98,508,519.55
2022-09-01,South America,Data Analyst,89713.68,731,9.48,725.15,731,743.71
2022-09-01,South America,AI Researcher,85958.88,368,8.61,359.38,368,378.1
2022-09-01,South America,MLOps Engineer,94061.97,433,10.92,426.3,433,441.14
2022-09-01,Middle East & Africa,Data Scientist,75982.84,481,13.66,468.01,481,492.97
2022-09-01,Middle East & Africa,Machine Learning Engineer,86050.12,461,8.83,453.55,461,469.55
2022-09-01,Middle East & Africa,Data Analyst,77346.26,654,10.69,644.94,654,672.58
2022-09-01,Middle East & Africa,AI Researcher,75457.0,312,16.0,302.73,312,322.88
2022-09-01,Middle East & Africa,MLOps Engineer,71889.29,377,13.84,368.0,377,382.7
2022-10-01,North America,Data Scientist,139147.05,771,13.86,760.68,771,778.28
2022-10-01,North America,Machine Learning Engineer,134313.05,702,15.65,690.86,702,706.77
2022-10-01,North America,Data Analyst,122819.28,914,13.86,900.8,914,923.23
2022-10-01,North America,AI Researcher,133194.18,474,14.17,459.73,474,480.88
2022-10-01,North America,MLOps Engineer,133835.03,609,16.13,607.11,609,620.02
2022-10-01,Europe,Data Scientist,109587.9,639,13.82,626.58,639,648.41
2022-10-01,Europe,Machine Learning Engineer,112756.44,615,15.4,603.26,615,626.38
2022-10-01,Europe,Data Analyst,116904.42,810,15.63,797.54,810,818.41
2022-10-01,Europe,AI Researcher,105028.48,353,12.63,348.25,353,362.47
2022-10-01,Europe,MLOps Engineer,107968.75,435,18.0,427.45,435,446.85
2022-10-01,Asia-Pacific,Data Scientist,141736.69,900,15.44,890.84,900,905.79
2022-10-01,Asia-Pacific,Machine Learning Engineer,158340.75,809,17.05,794.79,809,823.26
2022-10-01,Asia-Pacific,Data Analyst,155221.02,1059,12.3,1044.57,1059,1068.42
2022-10-01,Asia-Pacific,AI Researcher,159666.48,537,19.52,530.96,537,549.19
2022-10-01,Asia-Pacific,MLOps Engineer,149736.42,629,14.7,618.52,629,642.47
2022-10-01,South America,Data Scientist,85464.59,523,5.78,518.38,523,534.12
2022-10-01,South America,Machine Learning Engineer,88356.68,463,11.8,448.22,463,473.31
2022-10-01,South America,Data Analyst,88829.84,662,7.34,651.19,662,665.9
2022-10-01,South America,AI Researcher,92313.22,314,10.82,305.51,314,322.18
2022-10-01,South America,MLOps Engineer,97834.24,312,14.94,301.82,312,320.66
2022-10-01,Middle East & Africa,Data Scientist,81789.01,490,10.0,482.43,490,500.56
2022-10-01,Middle East & Africa,Machine Learning Engineer,80813.44,419,13.85,406.11,419,432.38
2022-10-01,Middle East & Africa,Data Analyst,79994.93,575,18.97,561.73,575,592.1
2022-10-01,Middle East & Africa,AI Researcher,79098.95,215,11.73,204.42,215,221.73
2022-10-01,Middle East & Africa,MLOps Engineer,86058.86,335,7.25,329.7,335,346.37
2022-11-01,North America,Data Scientist,125044.28,653,7.99,644.18,653,660.99
2022-11-01,North America,Machine Learning Engineer,127956.3,585,5.33,578.3,585,600.39
2022-11-01,North America,Data Analyst,125648.66,773,7.69,757.6,773,784.87
2022-11-01,North America,AI Researcher,134283.08,463,6.73,454.64,463,478.45
2022-11-01,North America,MLOps Engineer,139985.02,439,19.43,428.1,439,448.17
2022-11-01,Europe,Data Scientist,107766.5,557,12.8,549.16,557,564.23
2022-11-01,Europe,Machine Learning Engineer,108817.75,489,6.28,476.89,489,502.95
2022-11-01,Europe,Data Analyst,110790.71,713,18.98,700.19,713,725.33
2022-11-01,Europe,AI Researcher,105065.11,333,17.15,324.65,333,342.71
2022-11-01,Europe,MLOps Engineer,103123.28,375,9.74,370.27,375,382.91
2022-11-01,Asia-Pacific,Data Scientist,144728.16,785,7.78,773.6,785,798.94
2022-11-01,Asia-Pacific,Machine Learning Engineer,141614.55,739,8.78,725.43,739,748.56
2022-11-01,Asia-Pacific,Data Analyst,139502.39,876,13.06,869.49,876,885.86
2022-11-01,Asia-Pacific,AI Researcher,155134.96,473,14.53,458.7,473,483.85
2022-11-01,Asia-Pacific,MLOps Engineer,153456.19,513,13.79,503.24,513,526.1
2022-11-01,South America,Data Scientist,85212.03,505,12.7,496.5,505,518.59
2022-11-01,South America,Machine Learning Engineer,88994.37,385,11.08,369.65,385,393.59
2022-11-01,South America,Data Analyst,96325.71,571,17.42,558.56,571,582.0
2022-11-01,South America,AI Researcher,85374.34,324,10.9,315.18,324,329.46
2022-11-01,South America,MLOps Engineer,92968.44,301,6.05,293.86,301,312.55
2022-11-01,Middle East & Africa,Data Scientist,79281.94,416,18.28,408.3,416,425.41
2022-11-01,Middle East & Africa,Machine Learning Engineer,84282.32,336,16.44,319.81,336,346.47
2022-11-01,Middle East & Africa,Data Analyst,79218.11,521,12.94,506.0,521,531.87
2022-11-01,Middle East & Africa,AI Researcher,76193.02,224,15.71,214.1,224,234.1
2022-11-01,Middle East & Africa,MLOps Engineer,75327.29,221,14.6,208.53,221,230.35
2022-12-01,North America,Data Scientist,128376.99,694,19.26,680.39,694,704.03
2022-12-01,North America,Machine Learning Engineer,128273.65,620,9.25,611.26,620,633.35
2022-12-01,North America,Data Analyst,119463.45,829,17.13,819.6,829,843.2
2022-12-01,North America,AI Researcher,140220.59,438,9.13,424.31,438,448.79
2022-12-01,North America,MLOps Engineer,116519.61,406,6.37,398.73,406,418.09
2022-12-01,Europe,Data Scientist,102823.51,569,10.57,563.3,569,584.08
2022-12-01,Europe,Machine Learning Engineer,107419.79,453,18.21,448.89,453,458.56
2022-12-01,Europe,Data Analyst,107010.16,716,15.61,700.5,716,724.34
2022-12-01,Europe,AI Researcher,109960.0,309,8.21,299.52,309,317.69
2022-12-01,Europe,MLOps Engineer,105870.99,393,5.14,382.67,393,401.55
2022-12-01,Asia-Pacific,Data Scientist,137790.77,807,13.78,798.73,807,816.23
2022-12-01,Asia-Pacific,Machine Learning Engineer,145762.05,715,8.96,707.55,715,725.04
2022-12-01,Asia-Pacific,Data Analyst,153325.48,930,13.84,912.41,930,937.02
2022-12-01,Asia-Pacific,AI Researcher,144338.5,441,16.16,436.18,441,448.71
2022-12-01,Asia-Pacific,MLOps Engineer,156376.4,555,9.34,547.48,555,570.54
2022-12-01,South America,Data Scientist,91155.38,514,9.7,500.91,514,521.65
2022-12-01,South America,Machine Learning Engineer,94459.31,433,15.87,427.05,433,441.63
2022-12-01,South America,Data Analyst,85955.4,537,8.78,529.2,537,540.41
2022-12-01,South America,AI Researcher,89786.26,262,6.2,251.46,262,269.56
2022-12-01,South America,MLOps Engineer,98125.08,282,12.75,272.29,282,288.42
2022-12-01,Middle East & Africa,Data Scientist,80922.79,403,7.95,395.12,403,411.38
2022-12-01,Middle East & Africa,Machine Learning Engineer,75497.38,356,5.29,350.42,356,366.83
2022-12-01,Middle East & Africa,Data Analyst,82288.5,557,6.91,550.49,557,565.93
2022-12-01,Middle East & Africa,AI Researcher,76437.72,197,19.22,182.98,197,209.2
2022-12-01,Middle East & Africa,MLOps Engineer,76394.52,267,17.87,253.79,267,273.14
2023-01-01,North America,Data Scientist,146643.27,780,6.32,770.09,780,792.14
2023-01-01,North America,Machine Learning Engineer,126774.2,734,11.05,723.94,734,740.61
2023-01-01,North America,Data Analyst,123014.7,922,12.21,909.44,922,931.14
2023-01-01,North America,AI Researcher,128373.46,490,11.03,481.29,490,502.89
2023-01-01,North America,MLOps Engineer,136241.98,550,13.66,536.75,550,558.09
2023-01-01,Europe,Data Scientist,115554.76,634,9.94,628.39,634,641.99
2023-01-01,Europe,Machine Learning Engineer,100351.43,571,19.15,555.58,571,581.01
2023-01-01,Europe,Data Analyst,114235.12,780,5.74,766.65,780,790.7
2023-01-01,Europe,AI Researcher,108118.18,410,11.59,398.39,410,418.56
2023-01-01,Europe,MLOps Engineer,108971.32,490,6.87,474.26,490,503.49
2023-01-01,Asia-Pacific,Data Scientist,150183.24,937,5.19,923.99,937,944.85
2023-01-01,Asia-Pacific,Machine Learning Engineer,164542.75,863,10.25,853.83,863,870.98
2023-01-01,Asia-Pacific,Data Analyst,145837.37,1028,5.51,1011.73,1028,1040.99
2023-01-01,Asia-Pacific,AI Researcher,158349.54,540,15.47,531.89,540,549.11
2023-01-01,Asia-Pacific,MLOps Engineer,146044.58,648,5.15,636.8,648,656.75
2023-01-01,South America,Data Scientist,86619.35,521,19.15,508.86,521,530.3
2023-01-01,South America,Machine Learning Engineer,93496.19,527,14.57,512.94,527,539.61
2023-01-01,South America,Data Analyst,91970.21,702,8.23,692.11,702,709.44
2023-01-01,South America,AI Researcher,90248.4,385,12.91,379.88,385,395.32
2023-01-01,South America,MLOps Engineer,88505.62,372,13.91,365.47,372,382.97
2023-01-01,Middle East & Africa,Data Scientist,77872.49,454,14.14,446.95,454,461.91
2023-01-01,Middle East & Africa,Machine Learning Engineer,79027.69,450,9.7,446.86,450,457.65
2023-01-01,Middle East & Africa,Data Analyst,78344.42,601,9.12,595.57,601,605.27
2023-01-01,Middle East & Africa,AI Researcher,84473.53,285,17.77,271.85,285,295.97
2023-01-01,Middle East & Africa,MLOps Engineer,73095.96,335,13.35,325.08,335,347.95
2023-02-01,North America,Data Scientist,133157.15,950,6.0,939.29,950,957.18
2023-02-01,North America,Machine Learning Engineer,128662.51,810,9.93,806.24,810,822.63
2023-02-01,North America,Data Analyst,137647.19,1082,14.73,1069.6,1082,1098.18
2023-02-01,North America,AI Researcher,128982.9,549,8.78,535.27,549,557.21
2023-02-01,North America,MLOps Engineer,117814.27,589,12.72,578.84,589,601.6
2023-02-01,Europe,Data Scientist,119224.14,714,9.52,700.43,714,723.8
2023-02-01,Europe,Machine Learning Engineer,100858.37,748,10.5,738.66,748,757.62
2023-02-01,Europe,Data Analyst,108362.12,909,12.27,900.16,909,919.53
2023-02-01,Europe,AI Researcher,116030.99,372,6.72,358.06,372,379.15
2023-02-01,Europe,MLOps Engineer,107616.36,575,6.61,566.1,575,586.42
2023-02-01,Asia-Pacific,Data Scientist,146513.05,1031,9.74,1022.43,1031,1040.87
2023-02-01,Asia-Pacific,Machine Learning Engineer,135494.34,951,17.29,939.13,951,959.31
2023-02-01,Asia-Pacific,Data Analyst,155431.25,1199,19.26,1190.17,1199,1210.55
2023-02-01,Asia-Pacific,AI Researcher,145416.17,588,12.57,573.94,588,593.04
2023-02-01,Asia-Pacific,MLOps Engineer,146238.98,708,6.98,697.07,708,719.43
2023-02-01,South America,Data Scientist,78066.77,646,16.76,638.21,646,658.36
2023-02-01,South America,Machine Learning Engineer,87282.09,556,12.05,542.5,556,563.67
2023-02-01,South America,Data Analyst,88186.2,718,8.39,708.17,718,724.43
2023-02-01,South America,AI Researcher,89900.61,403,15.53,389.74,403,413.12
2023-02-01,South America,MLOps Engineer,88889.74,414,13.65,402.19,414,422.08
2023-02-01,Middle East & Africa,Data Scientist,77202.79,576,9.37,565.06,576,584.92
2023-02-01,Middle East & Africa,Machine Learning Engineer,76275.99,508,13.1,495.94,508,512.06
2023-02-01,Middle East & Africa,Data Analyst,89705.85,633,19.79,623.25,633,645.97
2023-02-01,Middle East & Africa,AI Researcher,81191.5,351,11.24,341.31,351,365.72
2023-02-01,Middle East & Africa,MLOps Engineer,80566.13,424,9.03,413.16,424,438.47
2023-03-01,North America,Data Scientist,137505.51,892,11.07,883.13,892,907.22
2023-03-01,North America,Machine Learning Engineer,118493.41,784,11.11,770.68,784,787.18
2023-03-01,North America,Data Analyst,150264.93,1059,7.54,1052.36,1059,1073.92
2023-03-01,North America,AI Researcher,135256.31,555,14.57,546.88,555,568.86
2023-03-01,North America,MLOps Engineer,131804.09,601,9.06,593.99,601,610.44
2023-03-01,Europe,Data Scientist,106585.96,731,16.97,721.35,731,741.05
2023-03-01,Europe,Machine Learning Engineer,101908.8,634,15.53,626.21,634,646.9
2023-03-01,Europe,Data Analyst,112402.03,929,6.4,916.84,929,944.46
2023-03-01,Europe,AI Researcher,113568.85,439,18.99,421.64,439,449.01
2023-03-01,Europe,MLOps Engineer,115606.39,515,13.75,505.44,515,523.03
2023-03-01,Asia-Pacific,Data Scientist,150588.29,1047,12.98,1039.5,1047,1058.44
2023-03-01,Asia-Pacific,Machine Learning Engineer,148790.74,925,18.35,910.69,925,932.89
2023-03-01,Asia-Pacific,Data Analyst,149495.77,1202,16.02,1189.69,1202,1211.76
2023-03-01,Asia-Pacific,AI Researcher,149932.75,599,15.35,585.25,599,605.83
2023-03-01,Asia-Pacific,MLOps Engineer,157854.57,755,12.34,745.05,755,760.83
2023-03-01,South America,Data Scientist,89298.81,607,14.5,599.47,607,613.82
2023-03-01,South America,Machine Learning Engineer,95046.75,525,16.62,516.54,525,534.6
2023-03-01,South America,Data Analyst,98906.79,712,14.5,705.15,712,719.08
2023-03-01,South America,AI Researcher,86597.98,361,14.96,356.84,361,375.4
2023-03-01,South America,MLOps Engineer,84367.78,396,13.12,384.09,396,405.65
2023-03-01,Middle East & Africa,Data Scientist,80979.83,542,14.16,529.88,542,550.91
2023-03-01,Middle East & Africa,Machine Learning Engineer,80263.75,497,13.23,479.89,497,511.19
2023-03-01,Middle East & Africa,Data Analyst,81205.63,660,17.7,655.21,660,675.02
2023-03-01,Middle East & Africa,AI Researcher,78350.61,319,15.98,310.35,319,325.95
2023-03-01,Middle East & Africa,MLOps Engineer,74849.58,348,13.33,333.74,348,362.35
2023-04-01,North America,Data Scientist,124303.44,767,18.27,760.58,767,782.83
2023-04-01,North America,Machine Learning Engineer,134313.7,706,15.44,697.67,706,714.99
2023-04-01,North America,Data Analyst,124892.95,1005,8.17,994.37,1005,1015.17
2023-04-01,North America,AI Researcher,117590.22,470,17.65,454.08,470,481.12
2023-04-01,North America,MLOps Engineer,135498.03,568,8.02,558.95,568,578.94
2023-04-01,Europe,Data Scientist,114582.49,696,11.29,685.77,696,704.14
2023-04-01,Europe,Machine Learning Engineer,128020.2,586,17.08,574.86,586,600.1
2023-04-01,Europe,Data Analyst,113157.23,783,15.43,773.55,783,795.95
2023-04-01,Europe,AI Researcher,113694.58,368,10.64,354.84,368,378.29
2023-04-01,Europe,MLOps Engineer,112200.0,495,19.24,490.29,495,502.69
2023-04-01,Asia-Pacific,Data Scientist,143275.0,898,5.34,891.4,898,911.09
2023-04-01,Asia-Pacific,Machine Learning Engineer,154048.23,770,8.48,763.51,770,775.78
2023-04-01,Asia-Pacific,Data Analyst,140784.41,1095,15.06,1086.35,1095,1105.88
2023-04-01,Asia-Pacific,AI Researcher,149565.27,504,12.91,492.11,504,516.42
2023-04-01,Asia-Pacific,MLOps Engineer,166563.88,656,11.02,643.67,656,664.55
2023-04-01,South America,Data Scientist,88854.86,568,15.52,556.57,568,574.93
2023-04-01,South America,Machine Learning Engineer,94713.74,451,8.45,442.85,451,456.96
2023-04-01,South America,Data Analyst,89855.81,622,11.73,615.46,622,628.98
2023-04-01,South America,AI Researcher,91530.16,331,8.84,318.16,331,340.08
2023-04-01,South America,MLOps Engineer,95734.98,350,17.2,334.81,350,360.08
2023-04-01,Middle East & Africa,Data Scientist,77836.18,474,15.35,464.68,474,484.89
2023-04-01,Middle East & Africa,Machine Learning Engineer,78751.71,417,14.21,408.88,417,427.07
2023-04-01,Middle East & Africa,Data Analyst,79505.23,521,7.69,512.55,521,537.37
2023-04-01,Middle East & Africa,AI Researcher,79281.52,249,13.35,238.63,249,258.45
2023-04-01,Middle East & Africa,MLOps Engineer,76517.52,354,14.13,346.4,354,362.5
2023-05-01,North America,Data Scientist,145631.44,733,14.36,724.39,733,742.6
2023-05-01,North America,Machine Learning Engineer,131550.02,612,10.93,599.04,612,617.24
2023-05-01,North America,Data Analyst,132932.97,828,18.36,820.37,828,837.44
2023-05-01,North America,AI Researcher,128241.65,444,11.61,430.22,444,455.85
2023-05-01,North America,MLOps Engineer,127138.21,475,10.22,468.23,475,478.85
2023-05-01,Europe,Data Scientist,109818.55,565,19.32,552.62,565,579.05
2023-05-01,Europe,Machine Learning Engineer,112587.8,549,15.46,541.94,549,562.55
2023-05-01,Europe,Data Analyst,111146.1,699,13.01,693.58,699,705.54
2023-05-01,Europe,AI Researcher,111453.6,389,11.03,379.05,389,398.58
2023-05-01,Europe,MLOps Engineer,116876.58,380,16.14,368.91,380,384.84
2023-05-01,Asia-Pacific,Data Scientist,140812.5,802,12.65,793.75,802,813.14
2023-05-01,Asia-Pacific,Machine Learning Engineer,138828.51,690,10.63,686.46,690,699.91
2023-05-01,Asia-Pacific,Data Analyst,139283.22,956,17.21,944.0,956,961.64
2023-05-01,Asia-Pacific,AI Researcher,156676.95,491,8.69,479.81,491,501.51
2023-05-01,Asia-Pacific,MLOps Engineer,154559.61,523,10.84,513.31,523,530.98
2023-05-01,South America,Data Scientist,94282.01,485,18.08,475.39,485,493.47
2023-05-01,South America,Machine Learning Engineer,86179.03,445,9.29,437.19,445,454.87
2023-05-01,South America,Data Analyst,89935.56,557,12.52,549.42,557,565.83
2023-05-01,South America,AI Researcher,85139.99,324,13.85,309.51,324,332.07
2023-05-01,South America,MLOps Engineer,87775.62,301,8.37,282.83,301,313.53
2023-05-01,Middle East & Africa,Data Scientist,81967.97,426,8.94,414.82,426,438.14
2023-05-01,Middle East & Africa,Machine Learning Engineer,79066.86,379,15.47,372.29,379,387.92
2023-05-01,Middle East & Africa,Data Analyst,72686.38,512,12.62,501.73,512,522.66
2023-05-01,Middle East & Africa,AI Researcher,72938.29,279,9.47,265.69,279,287.85
2023-05-01,Middle East & Africa,MLOps Engineer,81931.16,311,11.4,302.0,311,316.43
2023-06-01,North America,Data Scientist,131427.67,722,17.14,714.02,722,733.99
2023-06-01,North America,Machine Learning Engineer,134172.31,627,5.04,618.45,627,630.85
2023-06-01,North America,Data Analyst,121349.74,815,17.89,807.52,815,822.77
