customer_id,age,account_age_months,num_transactions,avg_transaction_value,credit_score,income,days_since_last_transaction,transaction_amount
3048,46,53,20,683.3291270160194,719.119137284497,62291.31810807906,57,713.19
3049,47,88,14,506.5135113224616,616.6721884383477,53755.98045918958,33,507.62
3050,56,80,24,299.64627174603856,693.708493594825,62391.92950734428,41,587.9
3051,61,13,22,330.2742047971756,791.9811457403956,78307.49092506872,37,608.68
3052,64,89,21,502.36771600409753,667.801623356357,32345.551924110136,15,557.62
3053,42,118,25,439.3306568113845,693.0824431161576,67068.65262206875,9,596.84
3054,54,54,17,303.06305348626415,684.6758832112703,45044.54806259553,46,498.57
3055,64,57,10,245.89410781618923,578.8962336287086,64030.24728912098,20,389.65
3056,25,116,18,372.9921008110241,679.2908648733726,49381.68884947824,51,534.95
3057,59,118,27,529.0713512496677,665.3228160324785,81905.06808339493,9,700.32
3058,33,4,20,499.0398871095293,637.0126308300845,51951.30404392607,10,553.41
3059,25,75,17,424.8143063749883,605.798181289756,40392.2866346603,20,505.98
3060,18,96,20,530.2830791437224,684.6991620163518,56298.11934187652,24,621.64
3061,61,49,19,656.0040079794031,601.3798130194689,54859.14171077405,59,571.88
3062,22,7,24,559.1189765651222,756.6822802340948,67071.45641165672,33,694.05
3063,20,110,31,481.8036992915629,655.7084541744064,56720.79197907388,53,711.3
3064,18,11,22,639.2108009991033,588.8346476106748,87125.96958753954,30,703.87
3065,21,92,25,356.02245466755573,624.3001860835831,48328.93796896592,26,577.03
3066,57,54,21,466.2620690666973,636.0932830855091,48505.70075329289,24,561.71
3067,52,105,20,469.8368096599448,770.6188326961923,40941.709249204185,59,581.37
3068,49,87,23,314.4570112335732,605.7705526595252,51285.02507531265,41,491.29
3069,59,45,19,437.0188756573463,644.1891368374306,53465.88681624431,31,573.38
3070,51,23,9,188.75604786570455,623.1085815067489,54218.157949338165,52,364.13
3071,60,114,14,786.8267071494431,674.9629242790833,51007.81513240999,43,632.38
3072,42,28,13,359.38793173455304,623.9058293147477,40852.68174909052,10,454.3
3073,27,107,24,737.9171197131968,593.0471666930144,36775.02307876467,53,706.08
3074,38,111,15,505.71267585792384,640.2352710101901,44372.39412746666,46,497.27
3075,63,57,22,584.7296198233938,635.0303078333878,67123.0649035267,25,698.91
3076,56,26,19,426.68003024736026,620.3877811187994,70351.99528237218,59,534.12
3077,44,25,17,531.1894537942511,623.0594820551441,48845.531953393474,35,502.93
3078,44,54,26,597.5734459982654,709.2347898940502,35876.25550298863,36,686.81
3079,19,29,20,599.6828621591274,634.0129892866248,48782.39584524813,55,623.88
3080,58,83,15,616.2160085111536,593.2936168760783,81374.98152905119,59,586.65
3081,65,97,25,444.7500934941236,626.8942018100072,64984.51752974931,32,623.51
3082,30,36,27,427.94604912629677,652.7167829732696,58261.140372988215,32,610.37
3083,26,14,14,260.87355120985944,583.1865181724323,64440.27375578854,41,382.75
3084,69,78,23,578.4828516765405,731.2988980003199,73108.4991701197,35,705.14
3085,53,35,17,662.3568066985164,693.3789738753136,32707.006976793207,12,613.96
3086,39,30,16,742.3972519876895,721.508637180939,44119.401969543156,13,636.09
3087,59,92,19,545.7758951870761,669.6064062743841,42069.17550744777,57,627.93
3088,43,17,15,385.0280340637146,545.315127493495,58806.71595606475,50,464.51
3089,29,67,17,245.4355785065817,726.7666858319257,52401.66335959396,36,480.74
3090,34,80,16,656.2500099625025,606.8215820145053,61344.66936034112,42,580.72
3091,31,110,21,230.55851498336966,610.890662799895,42396.68975199166,57,411.63
3092,31,30,23,448.909388338435,657.8162571977722,70579.28076018734,39,627.07
3093,51,116,17,466.35397580845313,718.9114923335075,48959.99437776047,0,563.89
3094,37,93,22,489.5817293223471,702.66435669762,60418.183279372744,4,664.65
3095,28,45,16,505.370390005376,695.314056008801,67931.09748384409,29,541.03
3096,33,79,17,520.7221334551363,634.4086473562724,66726.86473242452,52,529.96
3097,68,110,16,137.69551068822057,633.6196236953945,55412.42612602695,17,381.86
3098,48,89,23,502.198386480519,667.2971833990033,62290.20359573818,44,640.48
3099,23,51,18,165.5636638832184,643.4964579358234,76124.9099595843,36,396.31
3100,36,102,16,609.8327109636492,694.4658953664676,57704.01850962044,55,602.52
3101,54,106,24,416.7312266294582,691.5058832247613,39055.3039690763,57,572.49
3102,21,47,18,176.44449121649745,679.5670660586353,58745.76096445828,38,435.26
3103,64,53,22,377.8692983921936,523.7019359115311,49440.78172970614,11,503.4
3104,21,64,24,414.4886991223019,656.3994181838632,20000.0,33,584.83
3105,37,118,15,678.6049426332506,644.5573059633649,56929.97035554639,44,567.42
3106,27,116,16,529.4956612625367,658.4012800879766,51749.75975023411,13,578.94
3107,41,38,15,551.666741652587,612.2837680726797,67346.26657246158,37,572.57
3108,52,64,24,677.1832451330902,583.7607044800387,38748.5951376754,15,654.42
3109,43,87,19,485.57835681132656,673.1569239987521,27414.355064310384,41,584.8
3110,54,89,22,613.1281941548605,632.1849341133969,52530.212891157644,58,597.02
3111,55,106,21,602.5791670897988,678.73464968538,55702.6608140817,10,667.45
3112,38,7,15,307.02957596458816,616.4542811157614,51407.494180783535,32,419.99
3113,57,22,10,720.9475366444744,720.7955320246339,50310.63025528105,14,571.4
3114,56,81,14,286.95473298939584,700.0532421285382,33969.0956869051,47,436.55
3115,38,82,22,637.6049974216772,664.841355427294,47916.24294537615,41,682.09
3116,27,113,16,272.43904446415513,639.3355793307027,44773.912557433774,9,417.72
3117,55,41,12,590.1855182227509,692.6204438899099,66090.6311115116,2,574.95
3118,63,74,29,779.2872317225259,669.6273907618703,55689.880460459215,10,780.36
3119,21,10,16,468.0532015174683,661.9292093965303,45830.04317382207,10,504.08
3120,62,57,21,461.54665357202805,702.1432704779804,75858.27314634148,15,569.79
3121,37,7,22,591.5659998975274,721.326807720332,45966.38485677486,37,637.37
3122,34,112,20,450.59053160561854,587.3794407757227,58366.800858292445,29,524.08
3123,24,50,17,772.7418055614232,597.4807946325097,47496.17999616077,40,615.53
3124,21,102,21,528.8288374188044,610.9869637260601,74467.28772542006,0,606.02
3125,46,91,22,451.9745737668911,574.8787701178225,51302.89663720417,59,561.12
3126,31,52,26,418.95717081564754,646.8625737215424,51746.21341836011,37,594.99
3127,20,33,24,360.05772947404694,680.0058227622253,47901.944618409296,49,569.66
3128,41,1,18,405.83675198637656,648.9290852523832,52947.67889001822,56,567.2
3129,54,108,23,447.3989909512105,623.2939179193552,67993.06757971864,44,584.84
3130,33,53,21,426.854138975213,706.3228878564579,62687.65767027032,33,562.36
3131,69,60,13,401.2737088794344,657.0278201603375,50421.142716742565,59,448.94
3132,21,34,21,814.8261845528659,667.1491483683159,75519.8765968498,18,675.21
3133,41,4,18,345.4857385265765,707.711740244988,63094.78462013854,59,506.96
3134,51,17,16,521.9948881469262,643.8379030574433,43427.283212039765,33,585.53
3135,47,4,16,588.8781514641308,753.010703631234,29294.77469399093,58,577.2
3136,35,43,26,594.5161993375599,627.6092498064118,43774.792973051444,35,656.99
3137,36,118,18,491.2089386326292,749.897410225645,56200.23167825379,3,595.8
3138,48,90,12,463.89461422290356,601.263240904379,58958.0055594714,9,474.02
3139,36,4,23,567.732123685926,675.8742451440221,70387.06524953028,16,693.62
3140,66,1,21,539.9782474967301,617.8733915596881,33581.810373215,55,580.02
3141,63,71,17,461.156174784873,705.9783058490547,43412.66999079785,15,574.04
3142,36,94,20,265.7182142413354,626.0883696070786,32335.359951882303,20,470.41
3143,39,50,25,429.81144165001285,664.5435595322043,29918.011826308317,27,597.99
3144,41,73,21,328.0174754438813,617.4729001979215,40582.71881070022,7,501.48
3145,62,61,17,399.926067490051,696.8612586833307,55499.18366441032,28,549.07
3146,29,35,17,504.98348577754393,617.212436968043,61570.91652335474,5,599.42
3147,47,8,27,553.8104215994924,734.1707422371335,35774.68840067488,29,687.55
3148,55,24,12,767.067912693861,600.2001446519305,37860.861209191404,1,580.2
3149,48,83,15,419.3890431644279,582.7186040835927,23302.65237014849,54,481.97
3150,53,36,29,616.1938452912726,697.5776039039544,53215.283124154936,57,717.43
3151,36,50,17,545.8940036656754,620.4178179868239,39017.916470438926,46,586.88
3152,65,116,18,694.3996505959685,649.6381343275232,74945.47067317771,30,649.95
3153,62,43,21,586.4343079393439,633.887942308214,56147.13199474392,24,625.68
3154,53,27,20,348.7277859070525,584.3695866423654,47428.31384814838,22,525.54
3155,47,32,11,241.54309560631532,646.1503167930831,40383.31358683322,42,325.13
3156,66,78,23,546.6892549501257,713.2457947486151,27579.94669708656,20,626.78
3157,50,18,23,420.7323503149414,700.1568501652782,29481.923345818537,15,571.79
3158,35,28,19,352.95293810741043,661.5896381312963,40667.885681417974,3,492.54
3159,69,29,19,309.8633443200383,705.6134146517553,39516.45676963543,42,486.48
3160,66,16,18,524.1463246380733,597.0240707652912,35012.42235731008,45,522.95
3161,45,99,15,726.1561548970047,633.7272835547496,55656.42091163517,7,598.82
3162,64,47,19,438.6991481440937,669.7902470365104,57713.983886222886,5,546.78
3163,28,59,17,588.5405466612983,643.4792586591444,43120.51404047408,52,552.34
3164,62,31,17,484.6600474673611,637.6588334761722,79027.28402397977,54,583.18
3165,50,4,23,306.5926866344911,589.9678133839452,23799.059502258617,26,476.45
3166,34,37,20,610.2217015265626,545.9329305678644,50872.45848458395,50,624.11
3167,23,17,17,335.7961933958943,690.8933212474818,46721.296938681124,56,465.56
3168,21,39,22,503.2439945890347,662.1610786626113,41739.48677049115,35,563.26
3169,37,48,19,448.7719377492042,695.0999189105047,39535.057309804106,59,542.59
3170,65,46,25,633.9616151848538,628.1382028920813,49895.60175631463,35,650.17
3171,64,90,17,341.277351129397,614.3611057586203,46617.08259017407,23,472.58
3172,44,48,12,558.6304861702939,650.3273983318318,44121.85209331161,5,497.92
3173,32,39,21,374.0303888976949,692.7099824306408,30519.205475159382,42,497.15
3174,23,105,18,423.3342181506822,638.4273892506172,25728.322732842516,32,471.54
3175,64,4,17,50.0,690.0892592164242,45672.25287206652,1,403.03
3176,31,30,23,813.8147857426864,599.6845997203457,43968.55843255205,40,736.96
3177,28,30,23,582.5835399239347,641.9276433415066,47044.44709584759,15,605.7
3178,56,22,19,384.8978771092753,646.4942927960984,48370.67303165737,37,501.81
3179,26,75,20,331.3016467500509,711.319497196096,42162.46487175773,54,554.1
3180,43,66,22,425.65268706809894,660.3813699007954,46813.88864272692,58,568.42
3181,33,108,22,607.5319302229177,737.3038759147098,37197.07537844758,8,639.09
3182,22,12,21,216.18726116226117,582.6157600026258,72859.18713744925,50,488.54
3183,69,94,20,478.76233710584927,656.495945220564,38003.89777775047,4,567.4
3184,27,36,23,765.596280869401,658.9699019590223,44435.289358019894,52,712.2
3185,67,18,15,329.9080496048294,681.0046598793433,39143.16816329179,9,437.24
3186,20,90,29,512.0577558145483,609.3320031775554,38891.27689692646,29,605.87
3187,30,53,20,830.4964722886637,734.2223169705418,50369.6234995692,6,728.91
3188,60,71,24,594.8227444536159,650.648197073588,48466.48685175482,28,610.29
3189,66,1,15,518.8885730728183,595.6466243532541,43108.09414437185,1,507.57
3190,47,58,19,575.9954682363505,649.1987504793191,45747.86012668533,19,579.6
3191,62,90,15,439.8701997485447,634.3419238559943,39202.79673510094,58,473.89
3192,23,87,22,694.944692795516,789.1617571123664,56025.88456589241,3,722.45
3193,34,90,14,440.10049656496824,702.4971799762507,80827.89113886071,27,532.03
3194,62,109,12,206.12275868960347,652.4830677854109,36877.38084150173,7,381.66
3195,68,6,23,441.30453440893103,644.4041657400397,55909.44835601907,57,546.39
3196,36,70,21,354.98982051849447,697.5528431240732,50674.234355310655,34,561.1
3197,59,44,21,457.8208981703856,699.9431080164107,60029.446371988844,1,616.15
3198,52,72,16,461.13739113790535,504.4225040339676,60451.894407441076,40,504.54
3199,63,24,22,679.6134799707361,682.1496577366667,53081.19045827991,27,729.75
3200,43,86,17,604.2939089996578,651.3983271989314,49402.69135827351,10,608.28
3201,68,19,16,539.4898231363095,584.4428089106511,43483.247005273304,35,535.31
3202,22,101,28,499.5581883001107,694.0107069812088,38525.59470337047,8,692.95
3203,46,18,22,341.17129867130086,762.3094006779132,48547.31508572323,37,559.58
3204,54,95,20,172.8237143501484,677.839797341389,30731.167528734793,0,412.34
3205,37,101,27,516.9740017089175,705.0214221128432,41092.16014823797,26,679.16
3206,66,30,13,619.1961805360488,740.2059545982202,66602.80436708854,2,630.16
3207,38,42,15,483.74991751331163,608.4868924639974,51477.68331619537,38,478.32
3208,27,33,15,419.77185158199495,557.1214277416541,63389.966284033246,8,481.14
3209,22,74,22,569.6753247821318,682.843303165475,72044.65829987636,39,643.75
3210,53,101,18,487.50016990634794,637.6194231779275,47344.558161277746,27,517.98
3211,23,12,16,752.8616287960942,581.2913273814229,53109.88751290462,20,623.46
3212,43,118,15,684.9092513102427,646.0915031932103,45472.31158770867,27,579.09
3213,21,94,19,643.9262085534995,686.3773686895311,37810.91359286591,44,633.18
3214,56,27,24,613.6601171314855,642.551416761782,35705.47611001393,23,662.03
3215,56,39,17,306.4748878322814,610.6586184632481,62647.25558894737,17,480.84
3216,67,9,23,599.4490553078899,638.8246469851745,53129.40920728472,50,655.95
3217,52,118,15,556.4488936469863,649.0261767349327,77699.0460812158,55,617.7
3218,18,21,20,590.9637092586745,553.5258868686959,64580.780193858365,8,662.05
3219,41,76,24,573.8914230219578,642.8612523414654,39031.80515695448,25,652.38
3220,53,119,22,567.9143881772098,582.7829763927555,62605.13270340157,23,613.67
3221,23,29,14,905.1299704324392,682.9512976010548,45423.86691346617,51,691.05
3222,58,33,20,488.57214950721215,571.9478712206611,68252.89563693502,5,578.84
3223,63,107,19,640.4506071243995,700.6346102275468,42704.9918413547,58,646.08
3224,61,62,17,429.35152846039955,629.541746539303,34213.61059635991,52,479.74
3225,48,117,19,618.5962375831508,622.8512146613994,38063.673844078854,11,618.71
3226,37,15,25,640.8979835348683,664.7227298650986,38830.026463776296,35,680.19
3227,41,2,22,554.6639115703022,606.6982777388304,37396.22353072004,8,598.49
3228,42,52,21,750.387041356475,663.9372877065032,41410.8758659234,9,683.23
3229,53,103,23,367.35859454593736,613.3945612655815,62850.378054878565,2,596.17
3230,38,117,16,426.9168587497667,622.1632743837615,76940.66312399277,48,600.53
3231,47,44,20,531.8570129035235,670.2677084664567,30047.157266697443,28,579.8
3232,41,54,17,632.1210280226333,593.0709633132809,68952.69564249724,6,592.13
3233,61,18,17,526.91442819424,586.7831349118821,42834.44426038357,25,540.67
3234,59,3,19,692.8638554765848,662.411275370517,55218.23796803351,7,662.57
3235,47,7,14,400.7465193550521,648.6550073755308,25187.80954140054,42,459.26
3236,39,43,14,328.91322657671685,658.4346372404696,57860.52526017284,12,465.36
3237,45,82,28,546.2192504804757,666.381961836071,20000.0,34,647.34
3238,24,108,24,488.42295858294557,652.868777690349,54709.02608465248,18,654.35
3239,52,38,18,581.429558053733,680.4046311983534,53858.840705440045,45,595.77
3240,45,37,18,495.8896563700244,654.871814348933,52865.11451443201,21,582.32
3241,31,58,18,448.9970314064814,549.6348050162348,38976.347740506055,15,470.74
3242,27,33,17,488.75936424144146,562.6057702669073,58242.90011644465,14,522.11
3243,33,108,28,504.32733421897774,746.3974590121042,55866.22264125076,1,694.2
3244,33,59,15,454.25280502275047,650.0035933529432,46850.708245383204,37,507.77
3245,48,95,25,469.53019305148575,697.5120825858548,60077.75460762791,20,667.81
3246,59,11,19,439.46099945196346,632.7148047186462,48565.93780151742,29,547.62
3247,42,68,19,628.499767980411,647.0992452803035,57931.65738363143,6,661.87
3248,30,82,12,529.1031506758699,627.3317672864578,48111.81008908865,30,517.39
3249,23,68,16,838.512870825315,773.2963665730682,53250.52986664311,40,682.9
3250,61,113,26,524.1056826917693,662.6621211182071,58620.84411612893,40,655.98
3251,26,98,18,417.3713794507007,623.2571047246902,44031.31139572948,48,512.38
3252,62,93,24,900.6013062294596,567.4230143284905,31492.45120618707,54,777.15
3253,53,88,20,562.0439566571503,748.6866721367926,54141.18508322232,34,622.51
3254,60,22,18,648.5187180339225,641.8360807385849,67840.87067919395,3,632.2
3255,37,66,20,588.8154474803737,687.2114559780798,54487.26459436169,33,617.48
3256,35,44,20,593.4516543946623,692.7998645153273,54772.13472044559,0,633.77
3257,60,6,18,580.3481077028712,626.8584738284815,49367.358402550395,9,603.18
3258,38,42,21,334.68731528359024,683.6226387693077,61086.77979159801,29,559.22
3259,21,25,18,555.1293571342118,619.7930856624191,47210.96875793094,31,565.39
3260,67,119,31,301.27080442246415,600.4786818980292,43191.51828309707,2,543.76
3261,50,57,22,473.8455745381199,708.2232346256106,66579.47379312299,9,624.66
3262,44,85,21,391.1573815155069,642.09053100889,42041.92522560977,8,539.46
3263,24,55,21,553.6205278773086,675.9256416801328,63342.064196776235,16,633.79
3264,23,16,14,550.1189371007351,670.5460496940885,66589.03192936564,46,560.9
3265,32,95,18,572.171883614778,681.8965980027644,58502.25398093091,2,611.38
3266,35,14,30,543.0944859123631,572.1731532899188,31261.46720641051,26,612.54
3267,49,39,22,408.9761987320402,620.7354734341815,50407.32363833746,52,561.79
3268,28,28,18,460.84947659724804,633.7762421251788,46970.00004412074,34,513.22
3269,37,96,20,638.0594241881727,608.4260663549255,42560.0111699703,3,649.09
3270,41,92,26,660.17850159416,671.4503424008194,52141.27381019641,3,713.59
3271,32,51,26,327.9825352060176,709.3446538797949,61538.095212463224,48,576.49
3272,65,119,26,270.3608551231031,717.2592327673149,43121.710098032025,31,525.17
3273,24,49,21,390.96659251929316,633.0397617395058,47429.259885894884,37,519.02
3274,38,9,25,656.7811373048376,664.5982931228954,46384.11599252019,10,675.96
3275,59,58,18,682.2326045274551,672.282175224505,67458.06568316468,43,655.81
3276,43,45,11,361.2932179398243,681.0628047101765,46143.4907328412,54,407.04
3277,61,22,26,546.0964030604507,606.0932463463678,31483.915133573817,59,637.19
3278,31,32,19,775.1646999710131,741.0290134132483,26398.47741514229,38,699.74
3279,54,69,19,562.2967215860501,696.3260092173223,55440.94349848955,44,637.21
3280,38,87,19,713.225492784964,697.6324671846221,38589.77390171147,5,643.8
3281,35,69,22,649.8089855124648,710.1730028450198,60030.86757908718,54,681.29
3282,22,42,19,363.4701940658134,676.7067971132992,30031.70017239303,34,484.22
3283,20,53,20,471.50278647543826,598.6343288474513,41916.31750084088,52,520.08
3284,40,96,22,505.2131717437772,643.0513634222447,30041.467257197775,45,567.28
3285,43,59,21,515.620008203201,567.4473302469042,56519.160733233846,31,541.13
3286,54,74,15,637.4493430157856,670.7536254849542,59732.71310936975,45,549.48
3287,41,39,17,561.3027143413112,641.5393170917226,55079.377364549,22,585.47
3288,66,15,17,59.56985843328272,647.9738808236534,33710.955193942355,41,363.46
3289,36,71,20,303.0739590360911,710.2000565042825,38813.54383834001,36,532.58
3290,68,29,26,171.89286275359353,627.1502980721771,53514.709829173305,25,543.58
3291,42,111,19,526.3047860983002,637.3938420613962,24683.87887813454,33,557.24
3292,38,3,21,536.0731474201641,651.0986647981608,46382.97583418145,37,577.46
3293,29,83,19,542.4837437916078,558.0003875293183,72753.58030003821,54,567.69
3294,58,10,25,356.1607598428076,636.6968172118999,47300.66676229438,10,541.1
3295,50,92,11,601.1216007679984,525.7102543856909,27671.83041452073,49,489.56
3296,67,29,19,607.4393744702794,620.723921905213,40888.86128485797,57,579.23
3297,21,79,22,311.72763991922636,692.7594526696414,40539.615114836364,55,488.66
3298,59,35,20,280.09426978266913,672.3633279125535,82104.63169754842,20,539.14
3299,24,6,25,499.9802470659593,620.2589844772962,74985.18620770844,42,670.53
3300,39,12,11,768.7673410420039,652.0399109111906,60964.03151152367,23,590.21
3301,50,111,15,754.9614113297964,596.2505216434797,44853.861038879026,14,615.23
3302,34,38,15,584.5106540672078,649.882829842524,68009.44491469584,2,618.33
3303,41,77,18,390.50049926298857,796.5160142746255,32998.105414243124,1,551.83
3304,51,93,29,633.0263989232877,742.2900660185966,66148.62972866389,6,734.75
3305,45,19,19,432.1363602786438,652.6311065008631,63919.60306130066,4,596.15
3306,60,67,27,384.87394449892844,658.0072082457688,47729.81398026079,52,621.24
3307,58,8,12,178.40497525670088,601.0217342682724,67087.79470026158,44,419.28
3308,56,8,18,515.357329752148,609.9105446024474,43291.683058042254,39,546.91
3309,39,119,35,405.5198976293937,668.1092161052347,31023.716028526494,28,655.49
3310,66,84,30,514.4645569292757,623.7553717181758,64669.47519499882,40,694.22
3311,34,47,15,155.0963455644408,695.2074797425792,48721.35606290811,31,364.53
3312,51,4,21,525.4740008875531,728.4842840488878,59026.709049480014,29,645.61
3313,23,51,23,135.33182540425582,666.6310392390519,77313.29887339109,7,480.95
3314,63,85,31,663.1910379902828,655.0868602919963,39166.18891405555,31,755.22
3315,23,67,25,578.2836851202627,565.9610187544674,47849.307427400374,41,696.44
3316,51,45,21,458.20028428631184,687.3805122636024,73544.5175686657,1,592.11
3317,18,8,30,584.4079790123119,592.816434923047,60030.97596282925,9,712.35
3318,27,87,21,353.28886060046716,629.099543568329,39503.258836931054,42,504.96
3319,38,16,9,510.85632734223384,697.9787946192567,35674.73444690782,54,465.98
3320,22,77,15,619.2161057690504,701.4879082154516,42078.79039844981,42,574.2
3321,19,67,17,50.0,626.6746236324941,38923.779427956826,36,379.25
3322,39,112,19,432.91634604837145,629.5542232540007,53560.22179234296,45,564.86
3323,65,9,20,496.60338047954383,615.0340563371664,51176.51760796399,54,567.14
3324,19,60,22,470.55595733813504,590.1073127337045,54188.56631413027,2,583.43
3325,27,78,19,718.5652739341108,618.2602258947879,37387.80797660326,51,630.1
3326,51,77,19,331.4148312615673,569.3434990542655,48937.491387121176,22,520.75
3327,33,117,15,406.82611348321564,684.1531290754133,20000.0,33,405.73
3328,65,71,28,212.61964605373277,669.7261802580938,52175.0947604205,17,531.55
3329,68,15,17,726.5429976909718,678.0264642435257,67631.60967433797,32,674.5
3330,56,71,25,463.05647860868,602.2797974712429,28628.811359807296,32,605.42
3331,39,102,24,434.23866679449395,590.2464718242472,57251.42345971192,59,620.72
3332,29,98,18,492.1275976533929,652.6757137156781,40834.784723591554,16,548.22
3333,41,41,21,595.4353742645486,653.2051282475113,62037.51730540054,5,626.1
3334,64,22,27,552.1045105274187,642.6365086243527,52379.711768184185,12,671.07
3335,57,24,19,897.1826320335631,635.5258365406075,56070.56168990661,20,756.26
3336,55,113,15,568.0903832605662,735.5387888847193,50972.358481331605,30,559.95
3337,27,101,30,430.21318562463784,671.3012505896489,69924.9770957653,57,674.74
3338,52,44,25,415.7964893714079,748.5339195733245,55211.157165426535,55,613.74
3339,68,1,17,441.0861571374786,713.4482512715816,39418.64428996323,20,559.72
3340,66,10,20,274.7244613055243,735.1635463008672,51480.725784815055,32,479.36
3341,49,107,16,505.97963112373793,596.2768616821999,44466.78435550926,27,463.01
3342,24,80,23,617.5202159313376,679.6585495499015,52435.998597793834,55,662.29
3343,38,110,15,407.9954599065146,628.4117255503313,43703.45431449781,5,498.09
3344,37,72,15,378.89299155738325,566.8306644320234,39847.838966805284,7,442.0
3345,43,56,15,727.391771944135,724.8001584777763,52989.08319122669,12,593.01
3346,21,113,18,286.0275265068252,635.3153737147186,50836.844429248304,33,488.55
3347,63,89,16,189.82724352840484,597.2449184866658,65959.33767568771,57,410.22
3348,69,50,16,327.0647084528926,629.2718068375654,43775.661813007806,39,466.09
3349,39,12,23,268.93509243135554,610.188793861309,20287.192287570393,21,472.54
3350,32,89,18,557.9339096156873,615.3151016191666,44541.93802305031,0,515.51
3351,57,81,33,445.89432493256396,638.9198304908675,25603.538616251346,12,669.86
3352,38,60,16,467.046943246424,736.5407596522372,56235.079611448644,0,564.59
3353,32,26,13,672.940126546216,616.6841391727687,24891.531074768187,9,542.53
3354,39,110,21,396.29977082558355,732.9635332109596,35174.434063788474,59,522.1
3355,69,112,18,616.2634117618461,692.441839798976,44564.98312587706,4,655.54
3356,45,78,31,726.6984198804805,669.8135781793043,73159.25907141718,54,817.56
3357,31,41,22,431.6506252979509,687.4060016125937,33906.648264276235,19,529.89
3358,44,36,11,610.5534283334471,650.6827831918729,50186.07474719879,12,592.05
3359,58,23,13,463.727313120653,714.3025051931713,58699.64865435888,57,501.76
3360,57,43,15,638.6147193261183,678.349013163355,72260.90829831046,36,646.68
3361,45,6,23,264.27662186355906,566.7667007487244,61666.92127582115,9,527.11
3362,43,111,22,253.17316323119806,664.8125965944982,66408.60427448698,2,529.52
3363,66,69,21,441.3098427638689,689.1986571496308,62964.60588277312,33,622.09
3364,19,43,29,366.6612786410344,635.5499390699391,31863.15542905791,33,550.06
3365,42,25,26,422.4936335855172,656.3127936356966,55395.3815647557,29,629.98
3366,20,18,30,467.071012632929,619.3571002662796,62729.91428258334,36,664.99
3367,25,62,18,608.0020297754378,581.118717196822,35652.4956548897,3,635.25
3368,61,13,29,438.85091321510976,572.481156453438,41303.60184913966,33,573.1
3369,50,43,23,376.420803406537,573.1466006465569,37952.115573094154,31,540.95
3370,59,78,17,447.27299348616515,683.4522371235266,61589.344789520495,20,556.76
3371,69,28,16,384.62820802900734,525.4859145811836,48960.78319506302,57,452.92
3372,52,18,15,359.8991746905929,616.6760036518259,45187.31158497355,40,456.01
3373,23,59,27,258.04747796345464,611.7173357377311,30774.951250205184,23,514.77
3374,56,60,20,510.4217174331618,635.8920232006268,48989.086202093116,8,556.04
3375,69,63,21,414.69414401044196,557.1784225031898,41486.174675228765,40,505.52
3376,40,57,17,644.9418108852008,670.1944047370309,53650.09347896244,23,611.65
3377,42,92,19,282.89058619115895,586.341930292005,32855.49202031824,24,470.16
3378,67,51,21,418.6874667428182,706.6202770354635,52668.59389259301,35,555.08
3379,60,56,20,771.9360830988123,618.9117156205584,43415.738442517686,7,617.51
3380,36,27,18,359.0585724353226,645.219348829404,31260.546113972803,49,481.57
3381,22,32,16,464.52001218558144,650.1886928277603,30090.7394318278,40,513.03
3382,68,111,24,317.62340257619474,662.2120526430286,32344.69417965959,28,525.74
3383,28,9,17,297.73587308285283,651.8507188748071,46904.01413839187,24,467.43
3384,29,104,13,732.0966474631517,628.6444725633684,51814.9315154525,58,623.43
3385,27,96,13,525.6559238955721,667.1524265347022,54047.35448565772,34,526.03
3386,25,84,20,520.0518257356435,673.3073565247477,54613.29376592671,37,617.71
3387,41,92,25,245.55256473256668,611.7432666445189,38622.151085312,27,516.95
3388,45,97,12,553.8112082162454,671.3183909486778,65876.04362142764,54,518.16
3389,58,68,21,673.6132918990738,709.5860151200848,43366.617109877705,18,692.63
3390,53,46,18,672.4215591242794,685.2947098052276,56752.24640089598,31,609.08
3391,54,98,21,600.2499844409241,696.6187620823594,47537.66849759275,36,584.69
3392,38,112,20,330.5771633606894,658.5960424453723,55634.318475545624,48,522.08
3393,25,67,22,546.9685125789488,603.192477696256,46785.079007826294,58,621.19
3394,26,26,22,600.1377440714912,609.5177770148177,55904.52314861849,50,651.12
3395,64,8,17,230.8334622366648,665.9943983927205,49889.166951795145,27,415.23
3396,32,6,25,331.8080612777323,697.1381862576155,62207.60855976034,55,588.01
3397,65,80,19,633.2235982615163,789.2955956997027,37719.724351832025,34,597.34
3398,63,24,19,631.4068665007893,699.0910972219302,23451.629961641323,7,614.56
3399,57,48,13,267.71254495679113,591.4782121251249,35399.63870848855,40,393.0
3400,35,103,10,619.2532188903759,611.6363713820009,66033.77622857051,53,549.65
3401,59,94,25,514.2955098730426,763.9258657977999,47681.61770168391,22,675.91
3402,37,45,16,617.1513431910728,639.2805534011611,51380.93443319843,53,599.42
3403,23,13,16,404.8218014849088,652.3757317380645,34195.450789304195,39,453.32
3404,29,69,14,596.7775244721353,601.9791539795385,50983.30587725418,45,537.35
3405,19,25,23,626.5743161728437,728.2551702787122,34657.810338909556,22,632.46
3406,24,20,18,447.29975968164325,675.0166603660313,36863.28087420868,31,467.27
3407,33,118,21,502.6628819259929,611.2699326057344,43962.7447576418,9,595.88
