"Country","Month","Vaccination_Rate","Booster_Dose_Rate","Vaccine_Type","GDP_per_Capita","Healthcare_Access_Index","Population_Density","Median_Age","Days_Since_First_Vaccine","Stringency_Index","Season","Case_Reduction_Rate"
"Benin","Jan-2020","5.4975122164508","2.8490503567751","1","26560.59920378","71.685295239259","1389.830665947","44.814789594755","0","87.181535709567","1","9.6699478921628"
"Benin","Jan-2020","6.1084645587583","1.2649211058964","1","26400.44382836","69.976524324632","807.7178452218","28.780113444444","0","64.614791050788","1","13.402724339317"
"Benin","Mar-2020","23.60882171813","9.1788945992966","1","28578.731035176","70.113053809235","1878.393088936","27.959617499672","0","55.886301175711","2","26.157424548798"
"Benin","Mar-2020","15.904816260729","4.8946421697544","1","26735.491080028","71.41671095129","1813.8281737629","45.386868015837","0","56.121228039234","2","18.720829848442"
"Benin","Apr-2020","0","0","1","28183.229007153","71.33197497215","1971.4630966409","29.780983691609","0","44.606163743751","2","9.8367257966898"
"Benin","May-2020","3.7162963803304","2.1944129658521","2","28036.787027913","72.170721992754","1513.9937208733","45.512948959056","0","54.026671223652","2","12.204277898673"
"Benin","Jun-2020","6.9890379150177","2.9702589606176","2","26945.922665851","70.638370236258","917.99741944452","24.6587260954","0","54.888029796341","3","15.557288558924"
"Benin","Jul-2020","2.3296475174492","1.2630723127066","1","28436.691514108","72.336308420104","73.201979593555","38.259806569121","0","86.597786938264","3","9.0676172268321"
"Benin","Aug-2020","1.5068422885191","0.85316120691923","1","27698.600803389","71.788948277721","700.50874411074","38.081167678252","0","23.689146621119","3","13.311705486227"
"Benin","Sep-2020","0.39990647464107","0.14029075056234","1","28245.201665134","73.773010678319","1748.6882429627","34.7178020176","0","81.891492263544","4","6.367345013237"
"Benin","Oct-2020","0","0","1","27283.511911289","73.8224659524","1126.20598086","39.361987257157","0","27.901867294429","4","12.675770381867"
"Benin","Nov-2020","0","0","1","28372.74289991","70.25920402603","1237.8642417981","37.219615261137","0","80.191232504919","4","6.5032656592071"
"Benin","Dec-2020","32.325130636979","17.3785974951","3","27446.061857084","73.75213866419","1453.0667110867","26.465892095859","25","84.989449766075","1","32.753608919569"
"Benin","Jan-2021","18.475616388385","8.722279999585","1","26285.82835257","72.841853329663","1649.9343482198","41.32179836862","55","36.038026742967","1","25.644084324243"
"Benin","Feb-2021","30.487871811067","6.6844808655222","1","27677.280308276","73.547484740049","1979.482535221","43.858866764941","85","52.807636309898","1","27.801607453742"
"Benin","Mar-2021","64.965528516536","25.084676878462","2","27293.246551502","71.407578264926","1056.9207671897","39.627351604069","115","70.881743942302","2","52.964907655908"
"Benin","Apr-2021","82.013326061105","46.251279880006","3","26594.953855478","70.572140563617","1356.604410523","31.26988434635","145","21.69556368927","2","63.895935414868"
"Benin","May-2021","98.491722973503","51.114325522265","1","27265.702232769","72.240197421656","446.59945402152","34.833395996511","175","20.773245203965","2","80.159592007659"
"Benin","Jun-2021","79.214802511095","37.226825523178","2","27014.873253329","69.771673556945","512.02452249597","38.267131206053","205","25.066134011225","3","66.25070211531"
"Benin","Jul-2021","100","50.230696037972","1","27312.441475562","73.819939963994","1891.6316887302","27.84008878283","235","76.699151251196","3","73.974728035227"
"Benin","Aug-2021","100","39.104542788444","2","28073.781051327","71.88614141768","1593.3039274516","26.353290665824","265","28.557712540316","3","80.052054286998"
"Benin","Sep-2021","100","40.029784328101","2","27680.144560543","70.31219633113","786.69079593065","40.6220471335","295","88.039306900651","4","73.743190787447"
"Benin","Oct-2021","96.812611004225","23.045033820531","1","27003.727725984","72.072543779473","468.82809565577","25.282005157718","325","74.448098539814","4","66.171121986431"
"Benin","Nov-2021","99.294813070017","47.184578167641","1","28510.726407739","72.643087493807","1607.3269407288","19.579329382373","355","61.895417776844","4","78.557979378296"
"Benin","Dec-2021","81.476574968901","24.848073534424","1","27905.221697351","69.883400861772","1139.1291480282","23.454704926292","385","29.825391197027","1","66.474586339899"
"Benin","Jan-2022","85.050217612374","32.00882743012","1","27746.237539571","71.768317260562","1927.2827374555","29.276248291407","415","71.819903818398","1","67.93949689799"
"Benin","Feb-2022","100","42.102790076078","1","27263.522070928","70.945060516352","21.941555531224","24.900745652412","445","69.004492074524","1","70.262210451024"
"Benin","Mar-2022","92.44223997038","33.576611520065","1","26621.788209276","73.101720938777","1215.9126778275","24.58465670254","475","38.02093965857","2","76.471205126926"
"Benin","Apr-2022","94.75098037131","31.614904923327","2","27507.761406353","71.728416200399","1800.4847710497","25.030734806882","505","71.89939236041","2","72.523722914157"
"Benin","May-2022","100","54.824942536453","1","27953.912357804","73.279338996436","280.69258550643","40.586460649028","535","84.388871679207","2","73.861902243437"
"Turkmenistan","Jan-2020","0","0","1","27983.883436405","40.48413300855","885.42178338531","33.165272012865","0","59.577893960288","1","5.8675335721625"
"Turkmenistan","Jan-2020","0","0","1","29017.434806709","40.035680732713","1494.7017209943","25.136005793231","0","85.744874530297","1","5"
"Turkmenistan","Mar-2020","0","0","2","29555.954696151","42.242164476976","850.29592936428","43.873013624713","0","46.606506202207","2","7.7136031480428"
"Turkmenistan","Mar-2020","0","0","2","28402.071506796","40.498334658096","617.47223374466","39.725720629132","0","82.257166469626","2","5"
"Turkmenistan","Apr-2020","9.625919828458","4.0180922290149","1","28073.836790752","41.301685038339","662.3239275978","25.058178356382","0","52.637984911183","2","13.883470347502"
"Turkmenistan","May-2020","0","0","2","29929.10173722","42.365772651779","597.50765496955","38.631218762909","0","79.883483811222","2","5.3138626602036"
"Turkmenistan","Jun-2020","13.773665787812","5.0381435146771","1","27942.832444625","42.367200127826","1602.0367780824","45.801890292206","0","68.600599470006","3","14.499524480772"
"Turkmenistan","Jul-2020","0","0","1","29010.850077648","41.541955759893","972.74853377848","40.311460494089","0","79.73962886564","3","5"
"Turkmenistan","Aug-2020","0","0","3","28848.366282572","40.873646534665","1310.4103206895","31.414390716478","0","86.585662194772","3","5"
"Turkmenistan","Sep-2020","0.33041739131453","0.15130145857701","1","29814.518222391","41.679129132583","724.80659832998","25.029852276009","0","84.055488127191","4","5"
"Turkmenistan","Oct-2020","18.735763938971","3.9969289618125","1","30169.893170515","40.889642886727","1210.2907086724","24.715385615505","0","49.156795418769","4","18.781722704549"
"Turkmenistan","Nov-2020","1.166985632258","0.6544135480688","3","30540.943982088","42.143967919541","16.529446730498","47.888476530611","0","29.622160735976","4","11.659228182779"
"Turkmenistan","Dec-2020","24.671299211561","8.9044758045048","1","29173.390025773","41.024395285716","1516.1300383483","26.947612749614","25","35.227182165606","1","23.242615560115"
"Turkmenistan","Jan-2021","18.927600444164","8.3218214181417","1","28765.204362641","40.856885605159","748.13808371636","49.11701423073","55","36.309789163707","1","20.572826816102"
"Turkmenistan","Feb-2021","48.23433791688","9.7543337963682","3","29992.043990556","41.617992462647","816.59616827651","35.766498845257","85","37.728962696723","1","41.615927762147"
"Turkmenistan","Mar-2021","64.403029280919","17.475762045253","1","29016.287360056","41.809456809186","1676.9452024944","21.032803884524","115","59.407846443294","2","50.225635771595"
"Turkmenistan","Apr-2021","79.938296345821","20.719799354436","1","30287.738768821","40.71906828206","855.98262883448","43.739472362763","145","26.252366482863","2","64.32808624757"
"Turkmenistan","May-2021","83.257431271027","16.699786107768","1","28041.771093845","40.160509054669","1388.7431109438","24.84724274045","175","85.431965408389","2","58.766426401223"
"Turkmenistan","Jun-2021","71.058149424284","26.555383136933","2","29102.565889856","40.249962665791","1761.5426394751","31.708651165621","205","25.180320298965","3","60.720386834562"
"Turkmenistan","Jul-2021","100","31.02329856631","2","29738.62112633","41.538683385528","847.44165620691","48.781289645161","235","39.193241756447","3","76.543109801517"
"Turkmenistan","Aug-2021","82.563054929428","41.109953278401","1","27914.25547098","41.935173725839","874.19364051671","28.917761747211","265","62.526880352274","3","65.895706328459"
"Turkmenistan","Sep-2021","90.526714776863","24.819935395919","3","29504.357681231","40.895917966477","1604.8689723923","34.805086680893","295","36.916396726221","4","69.894483640452"
"Turkmenistan","Oct-2021","95.425691624916","51.907601201264","1","28419.06911404","42.138435421935","252.25179224881","38.148022984453","325","34.945795768472","4","71.764235381868"
"Turkmenistan","Nov-2021","84.076272211384","20.234700211053","1","29777.416410487","41.612615265952","1277.6984740547","34.007192989937","355","56.363083180153","4","65.733041385932"
"Turkmenistan","Dec-2021","100","46.195069553255","1","28235.758739739","40.452545923226","527.84580186034","47.4291730268","385","73.157656425788","1","77.930934154537"
"Turkmenistan","Jan-2022","83.879903964084","20.496608920878","2","30390.40012445","40.205737189655","1596.461165532","32.292642217917","415","42.677685298138","1","63.573051144681"
"Turkmenistan","Feb-2022","100","51.201204303733","1","28711.669146198","40.721040050419","666.20865365265","34.079355924602","445","39.810966215666","1","84.262040379668"
"Turkmenistan","Mar-2022","79.399450496935","39.232730965545","2","29691.405525176","40.452465290224","657.74930900051","18.677294323586","475","27.586229510522","2","62.519986237061"
"Turkmenistan","Apr-2022","98.064542508324","43.251656758256","3","28074.857349609","41.960786172023","246.44433205764","39.437248601486","505","65.021032214131","2","73.097783730545"
"Turkmenistan","May-2022","94.014538481083","34.122889840374","3","30065.394382331","41.717906853729","1070.7247346768","46.271543754737","535","51.460925876893","2","69.788432582528"
"Finland","Jan-2020","0","0","2","8423.8461968229","79.100321779428","1457.0884944125","42.756484972785","0","84.435183829353","1","5"
"Finland","Jan-2020","14.031548490345","7.0331715679804","1","8176.4286337073","80.151499521126","47.887545383205","27.516728741047","0","53.171801134097","1","15.271397631019"
"Finland","Mar-2020","17.216926121351","9.1852227232371","1","8313.5519849302","79.697888821285","393.96849495084","22.68998409006","0","75.432751616327","2","14.686757149986"
"Finland","Mar-2020","14.542764314355","7.0042783224062","1","8343.1883779777","79.985536286853","853.50827712049","35.362273574522","0","88.745733075281","2","11.227424515133"
"Finland","Apr-2020","0","0","2","8335.2905149383","82.196567635683","1880.3133581988","23.232670438319","0","79.703904418535","2","5"
"Finland","May-2020","0","0","1","8653.390321475","81.077872860823","1751.7705992394","49.823282486644","0","56.260311665008","2","5"
"Finland","Jun-2020","0","0","1","8731.2296801702","81.230653287705","355.12643680856","33.233364702206","0","52.681895514332","3","5.2156159138597"
"Finland","Jul-2020","31.671901440133","6.7293046043276","2","8323.9225479245","81.656201051925","1632.5456507883","25.377123903735","0","23.389606249874","3","26.93102227776"
"Finland","Aug-2020","0","0","1","8191.1755570035","79.888546921409","1314.260175197","26.741217794567","0","23.568373442807","3","7.2967345656724"
"Finland","Sep-2020","9.9859510944034","3.9877957449563","3","8337.6160883952","79.175997435758","394.69485451798","40.224783897138","0","57.546690004421","4","11.055737378933"
"Finland","Oct-2020","14.297748595149","7.0110638135925","1","8586.7791981618","80.412589844181","789.4999763214","35.200621640578","0","62.871601392013","4","14.321783433171"
"Finland","Nov-2020","0","0","1","7993.9918001824","78.61715542085","332.04581449658","29.943191783093","0","82.614408141235","4","5"
"Finland","Dec-2020","8.6536986792877","2.8093693301086","2","7959.6461682272","78.793876735284","429.17666928604","49.774809610023","25","59.954251257641","1","9.1495003996855"
"Finland","Jan-2021","23.257087203675","6.2126386718232","1","8582.2869526176","80.234660991139","1266.1081723291","28.600039903744","55","58.758656024713","1","18.637559404849"
"Finland","Feb-2021","33.893508680853","15.621354707921","1","8432.2973915705","81.951232095105","249.64222009973","46.718760978239","85","25.561197620923","1","29.792127791008"
"Finland","Mar-2021","69.203157256015","29.325938497531","1","8583.7297876433","82.533491658702","370.6442954757","46.644191034095","115","58.976660947823","2","47.961744595102"
"Finland","Apr-2021","75.933703497955","26.432667492017","1","8598.4152910785","80.752252024534","727.22754736652","32.202746393681","145","77.857985925066","2","55.367481423133"
"Finland","May-2021","80.893872086326","45.665631806376","1","8208.2347779992","78.831706860981","1795.8709167444","24.960170678011","175","64.567100760097","2","59.873993539927"
"Finland","Jun-2021","96.750214058313","44.813715212397","1","8497.552621742","79.071968017727","53.641779446439","48.329200473215","205","21.145743482806","3","79.829481471762"
"Finland","Jul-2021","96.046965844407","34.278018328891","2","8089.5039659211","82.016107708126","1000.5402888128","29.716910806953","235","66.370642271544","3","69.290983435776"
"Finland","Aug-2021","87.437308550897","43.142491060059","1","8085.2037286122","81.736523880377","1612.6883571172","33.92274251862","265","56.865893131407","3","60.943720717143"
"Finland","Sep-2021","100","36.681598358769","3","8040.9201603972","80.701627056531","1772.8674218906","39.990881317796","295","81.664630936177","4","75.407725845352"
"Finland","Oct-2021","87.653545825181","47.37752643505","1","8509.3594684266","78.558914720435","1514.1178694996","35.567444768796","325","38.802814793732","4","64.83291559517"
"Finland","Nov-2021","100","20.475456353895","2","8369.2619283748","78.908205467839","1508.4323372126","27.710751508262","355","39.38026520826","4","69.616530388192"
"Finland","Dec-2021","100","57.15383903505","1","8248.3080317903","78.170035426201","1519.5159874688","32.327452469804","385","69.485039463173","1","72.802661130206"
"Finland","Jan-2022","100","41.393123129605","3","7983.5566344532","80.323860677593","1535.2459395354","37.204884738356","415","21.623589829879","1","74.020886852876"
"Finland","Feb-2022","99.052293279949","41.291260204192","2","8245.6455753196","79.966004179562","1074.5702327083","30.620387191733","445","84.018365537081","1","63.485973211761"
"Finland","Mar-2022","98.506450789695","19.708968236836","3","8021.4973352861","79.024862281989","313.19895588714","23.754098239393","475","76.201427652288","2","69.398172711671"
"Finland","Apr-2022","100","29.258140492949","1","8732.515026042","81.827039062406","1459.9452014498","24.047206443865","505","73.85837806368","2","68.864737842909"
"Finland","May-2022","100","44.366448521582","2","8523.3958884585","81.033758574044","146.05804982807","32.635104830371","535","66.481512470399","2","65.096010224802"
"French Guiana","Jan-2020","0","0","1","15552.394803509","49.495357662811","36.859569059699","46.814065907146","0","47.058512930746","1","5"
"French Guiana","Jan-2020","0","0","2","14745.839143935","49.196435977597","271.31174799532","44.342900822754","0","74.500128617054","1","5"
"French Guiana","Mar-2020","0","0","1","15023.079673428","49.154223092929","1982.5446077164","46.513946792081","0","61.517515037857","2","5"
"French Guiana","Mar-2020","0.3183755908554","0.13338627429528","1","16138.616945242","48.005357584065","204.07672069065","38.290881099579","0","26.709474363812","2","7.0877099683206"
"French Guiana","Apr-2020","0","0","3","15071.075784686","48.419739646707","273.15784757721","37.443632833064","0","70.937122761548","2","5"
"French Guiana","May-2020","0","0","1","14993.87377875","48.507331771503","876.04221235404","49.443768120686","0","79.450008250887","2","5"
"French Guiana","Jun-2020","5.3237201129672","2.6309492722271","3","14813.050593185","48.654806848522","1496.3276871312","36.66546549152","0","32.261631490555","3","9.2008023308227"
"French Guiana","Jul-2020","0","0","1","15526.684153785","49.822104314253","1486.6449981636","44.727990528519","0","81.852262119416","3","5"
"French Guiana","Aug-2020","0","0","3","14830.523063344","49.489205868854","762.43552588652","48.360984783974","0","49.372141465389","3","5"
"French Guiana","Sep-2020","0","0","1","16275.711277099","48.834835771998","1873.2541864226","43.159994503959","0","75.710501992406","4","5"
"French Guiana","Oct-2020","0","0","3","16215.884185507","49.506569497858","599.54237520681","25.845745290953","0","89.202716967087","4","5"
"French Guiana","Nov-2020","0","0","1","15277.565810422","50.106478133796","1401.1411664148","42.158053273788","0","73.025371066883","4","5"
"French Guiana","Dec-2020","0","0","2","14751.231501083","49.253161755166","10.219361285627","20.01787281844","25","48.580028388634","1","5"
"French Guiana","Jan-2021","25.692805843941","10.838473241442","2","15084.333210399","48.819491940391","1823.700493445","34.391312811697","55","31.012614325135","1","23.176919310373"
"French Guiana","Feb-2021","55.072349606743","11.608254703416","1","14971.541741524","47.718817881256","526.33688341626","32.531370343538","85","46.020140852929","1","43.228321849115"
"French Guiana","Mar-2021","60.011423533167","33.033752571334","1","14867.805407161","48.675943446835","1645.8447682163","24.211320549347","115","26.384999512685","2","50.601404519092"
"French Guiana","Apr-2021","62.151948365546","20.044194189322","1","15117.3668126","49.316942573868","777.9977474234","38.241582227794","145","57.541264594311","2","41.079220889187"
"French Guiana","May-2021","71.447928821229","29.194853557218","1","15397.833971376","48.995968532324","372.17128649468","26.209872199966","175","35.367171387093","2","55.357249547763"
"French Guiana","Jun-2021","97.963213654276","57.953695746517","1","15442.473461659","49.231488240207","1300.5105248265","48.396639360596","205","80.029489827939","3","69.222627427933"
"French Guiana","Jul-2021","100","55.487870668886","2","16243.832412708","47.613631998433","884.26770055847","49.275613053076","235","46.569761999895","3","70.571706922856"
"French Guiana","Aug-2021","100","35.3082514076","1","14771.743720804","49.930855045894","1447.8070531216","21.413964295251","265","23.821319393584","3","74.041690282642"
"French Guiana","Sep-2021","100","24.820873591682","1","15937.798907271","48.857782468194","1913.6038728433","33.394004651072","295","67.387055629586","4","68.692403071379"
"French Guiana","Oct-2021","100","35.946363682704","1","15234.875224709","49.815975692774","1000.8977413891","29.336073712072","325","58.098201526664","4","70.485131846917"
"French Guiana","Nov-2021","100","48.467230786455","2","16165.140636761","48.526153714497","1483.6284311193","20.389533766338","355","24.027099914046","4","70.412723446462"
"French Guiana","Dec-2021","98.568336663645","28.043931317019","1","15732.924461921","48.369295073962","1119.1693998589","31.196920215571","385","31.827847886387","1","66.879234047185"
"French Guiana","Jan-2022","100","51.828704058644","1","15328.636988295","49.708893761836","452.99969562338","21.813128486236","415","55.078268213176","1","72.076104955222"
"French Guiana","Feb-2022","100","48.554921810967","1","15392.3423755","48.018196091514","1520.6513064966","45.927375489931","445","39.693501856449","1","80.666806799019"
"French Guiana","Mar-2022","97.594153815393","23.579078954808","1","15562.877888402","50.169867316273","804.7468061592","25.041277563348","475","31.676121825958","2","68.017920120244"
"French Guiana","Apr-2022","95.496055591846","48.216608702396","1","16274.812178585","48.849804392351","1093.1010696586","29.442044118387","505","68.317875158848","2","67.669413419066"
"French Guiana","May-2022","79.694233881741","24.390847558804","3","15179.613457583","48.597224044202","707.17939021177","20.757722477697","535","33.015407613759","2","57.462201509451"
"Slovenia","Jan-2020","13.700263763762","6.6251786163289","1","10350.310598161","72.662783757437","1269.7554177167","37.200528258815","0","71.772762118054","1","11.829711920739"
"Slovenia","Jan-2020","0.0098765915901198","0.0030524801896492","1","10020.542099032","73.074916813292","966.3131150585","38.574118784799","0","75.585743043371","1","5"
"Slovenia","Mar-2020","2.9842789948282","0.77444257377185","2","10407.561254084","72.089291606766","1843.4677140118","25.962609781308","0","36.771133294582","2","7.8729640725681"
"Slovenia","Mar-2020","16.570107339254","6.2783520845831","2","10236.765636574","72.093319839159","1646.3019822013","23.77525427491","0","68.676497380419","2","13.847371559373"
"Slovenia","Apr-2020","0","0","1","10591.187037423","70.879599493466","721.04584412202","28.752197219162","0","54.911753156864","2","5"
"Slovenia","May-2020","9.9990706716506","3.5699510851029","2","10512.583712634","70.746296561052","202.27672437882","46.629303060623","0","67.398118024711","2","10.477038867718"
"Slovenia","Jun-2020","0","0","1","10643.416675633","73.658225878835","1914.6296385517","45.394859084487","0","20.766316168196","3","7.589140148519"
"Slovenia","Jul-2020","0","0","1","10564.52334933","69.950418388286","827.26946163479","44.15827207441","0","68.674429755583","3","5"
"Slovenia","Aug-2020","1.0155598561024","0.59672204756276","2","10002.097387192","70.996887187875","1953.5346057604","25.169677185035","0","59.307035113811","3","5"
"Slovenia","Sep-2020","14.006524488137","7.6609485291208","1","10450.574023368","71.829735600546","564.10453521031","26.702105690016","0","57.704215327261","4","13.832779843525"
"Slovenia","Oct-2020","3.5952106214047","0.81827689660959","1","10123.317133933","69.977858348849","956.64304229843","30.78962849414","0","70.526685712","4","5"
"Slovenia","Nov-2020","0","0","1","10691.92341688","70.898078076858","1161.4069746623","25.681074699979","0","75.816276233913","4","5"
"Slovenia","Dec-2020","5.1380291561733","2.4283437109625","2","10349.893513081","72.051256019908","1153.1647301987","20.619660927835","25","66.918574129965","1","6.9376881056896"
"Slovenia","Jan-2021","2.1959491140467","1.1945956318353","1","10029.809342812","69.992089360555","80.328678773354","26.82166392563","55","89.193339095627","1","5"
"Slovenia","Feb-2021","51.27909797753","12.682323744718","2","10783.914909819","70.724467922851","1697.6704765874","49.922284171729","85","61.198786210452","1","34.385268936988"
"Slovenia","Mar-2021","68.459894562454","36.827266561462","1","10236.756420287","70.841995456156","573.88440395514","45.546280343686","115","49.515780477529","2","50.146511605453"
"Slovenia","Apr-2021","83.104042110787","23.914071667501","1","10306.464961507","71.229103235163","597.01494400543","19.726436232771","145","56.454196704697","2","54.059798458919"
"Slovenia","May-2021","91.002265430548","26.770681697308","1","10651.641956451","71.226753558377","1864.952266442","46.895312932146","175","34.569372819317","2","66.923812668371"
"Slovenia","Jun-2021","92.468790495673","25.745321599307","3","10729.047860519","69.693411357738","1191.2706777877","36.055410011442","205","47.338335270712","3","63.628838015323"
"Slovenia","Jul-2021","100","26.810195308886","1","9805.6611462599","71.033843761878","681.88066938495","31.786230021077","235","55.231702161666","3","70.061391240863"
"Slovenia","Aug-2021","94.111984333805","31.268259174263","2","10645.38354231","70.470629266361","636.1969271955","44.403723869123","265","25.558577100844","3","75.018572342598"
"Slovenia","Sep-2021","94.277788417257","25.910236946153","1","10208.312933495","72.712685902652","1682.0636292998","49.335522961158","295","25.17888350642","4","62.09374386032"
"Slovenia","Oct-2021","100","41.623948242226","1","9982.7781874417","70.675652553413","864.28501109889","23.668839024193","325","87.495816911373","4","66.547730890332"
"Slovenia","Nov-2021","97.385009783626","48.295810341718","2","9990.6952753247","70.927432774582","1031.1138999829","38.411013756407","355","58.002648694964","4","76.044613875588"
"Slovenia","Dec-2021","73.99464072571","29.546489189826","1","10328.10724229","73.28619733305","1269.3303329787","41.123867999633","385","61.823819361154","1","50.584865397155"
"Slovenia","Jan-2022","100","21.074660887833","3","9805.8860607712","71.168407358782","219.18019981488","21.10171041411","415","75.546886617214","1","72.792717658356"
"Slovenia","Feb-2022","100","30.911458827233","1","10029.723420902","72.118064677396","1631.8487857927","32.472352322408","445","46.547422344876","1","69.761368826227"
"Slovenia","Mar-2022","74.291451049669","17.774277108736","1","9800.5704359266","73.238795557749","1219.6205626909","44.080591931848","475","56.508811668209","2","51.154212950083"
"Slovenia","Apr-2022","100","56.320465098569","1","10111.717126131","72.517185303065","1917.1176203728","49.38583771168","505","64.667210639608","2","77.071468018084"
"Slovenia","May-2022","97.650165179559","56.482560288334","1","9971.6968680991","73.483466990098","218.00330041298","41.346275099426","535","63.768411928033","2","73.043486829421"
"United States Virgin Islands","Jan-2020","3.2046162151158","1.2525089061258","1","5551.0775149814","49.870749240864","523.82674174573","25.118174585411","0","31.11711273215","1","5.1593946842061"
"United States Virgin Islands","Jan-2020","9.998089836291","4.5666775373439","1","5510.0727352879","51.078968884222","463.52201000798","38.599647827197","0","84.567894880468","1","5"
"United States Virgin Islands","Mar-2020","17.443112524233","10.264251256489","2","5088.3308738317","49.553626409916","1194.2419103119","26.817786091901","0","87.02791937724","2","9.6878495172404"
"United States Virgin Islands","Mar-2020","0","0","1","5236.5477195519","49.046587637966","1196.9267231206","45.762560985409","0","68.003370923204","2","5"
"United States Virgin Islands","Apr-2020","0","0","3","5239.794428635","51.015311837284","827.4192453826","34.07254204327","0","78.553346643149","2","5"
"United States Virgin Islands","May-2020","0.6160938637731","0.17610926646112","1","5375.5313679668","48.897395979212","1191.7119469566","27.07015166252","0","66.863905256565","2","5"
"United States Virgin Islands","Jun-2020","4.3007764836749","1.9708561462082","3","5516.9121142169","49.670611673331","64.35997972362","38.971793955576","0","62.202117230327","3","5"
"United States Virgin Islands","Jul-2020","8.1548933229968","4.5879438854929","1","5237.8343055468","48.945630767812","943.85097426223","42.098670709543","0","75.298089795593","3","5"
"United States Virgin Islands","Aug-2020","0","0","3","5155.7202874436","49.780677081368","1496.1860791715","41.47458524435","0","83.854160161745","3","5"
"United States Virgin Islands","Sep-2020","3.1573956357079","1.2217762940297","3","5441.7167947545","51.325714755543","274.86555497053","43.339094171781","0","50.308513624025","4","5"
"United States Virgin Islands","Oct-2020","0","0","2","5045.5368619793","50.889236185664","392.78142073739","31.522642198525","0","63.731464148607","4","5"
"United States Virgin Islands","Nov-2020","0","0","2","5253.7125249756","50.327887337602","1403.9651699991","18.996749908702","0","82.356798965947","4","5"
"United States Virgin Islands","Dec-2020","4.9724250314289","2.946022510115","1","5518.4230232102","49.794926106803","1528.6619532266","32.604050983934","25","71.5527171215","1","5"
"United States Virgin Islands","Jan-2021","22.673626288656","5.440380855362","2","5191.0542383253","50.9121478699","1642.2401835056","46.845383564139","55","27.44079807182","1","17.134981088121"
"United States Virgin Islands","Feb-2021","41.420165332547","20.493074328103","2","5038.5544405101","49.4813528408","988.89794418309","31.441110613225","85","84.300143591923","1","26.671592431175"
"United States Virgin Islands","Mar-2021","63.074302874713","24.206134166068","3","5424.7728341901","51.319352109904","218.70500781451","36.756525863756","115","29.989025188055","2","45.922392831526"
"United States Virgin Islands","Apr-2021","81.502056534505","39.97596668321","1","5315.3956332865","50.522143036787","166.8677142493","34.022017094424","145","69.968959603488","2","52.300531564401"
"United States Virgin Islands","May-2021","99.519202529988","28.584405846827","2","5084.1564740575","50.034541923747","406.97473513405","46.032666633308","175","69.344387141124","2","65.712591670199"
"United States Virgin Islands","Jun-2021","92.467675233354","41.806650938337","2","5533.1882746371","51.689860330624","1321.2044437686","18.181603611287","205","45.129854159873","3","64.053757123573"
"United States Virgin Islands","Jul-2021","97.623991175964","43.085006351443","3","5503.1121064574","49.144027241027","539.30097887285","44.659501357428","235","77.701483617344","3","78.225223077198"
"United States Virgin Islands","Aug-2021","100","46.881495148714","1","5140.7995772381","51.498434138037","1358.9238567706","23.407773596108","265","69.33616413886","3","65.285610626459"
"United States Virgin Islands","Sep-2021","100","28.913570209677","3","5115.331779357","50.62895741078","1317.7812454942","31.406492648508","295","53.252639613927","4","67.462493144659"
"United States Virgin Islands","Oct-2021","100","39.880038329387","1","5037.9368334757","49.192522106899","1912.8072892782","42.450777055723","325","87.698142925717","4","67.263009200596"
"United States Virgin Islands","Nov-2021","100","21.771741056137","2","5235.9140684028","49.104342995847","1140.4128171572","26.963846291244","355","66.170175931027","4","63.276658000335"
"United States Virgin Islands","Dec-2021","100","59.69860315111","1","5280.6192296064","51.244701448908","1160.9563458136","19.19223074201","385","79.01549641819","1","73.643299787841"
"United States Virgin Islands","Jan-2022","83.958610577924","21.041266483067","2","5153.8652956948","48.872396798621","842.65536969698","27.933855743306","415","42.302310194254","1","55.312344076136"
"United States Virgin Islands","Feb-2022","100","44.65916480152","3","5308.3866135768","50.24210269971","434.69472608162","42.172201243141","445","29.854304335","1","70.076809852764"
"United States Virgin Islands","Mar-2022","73.019848001279","33.831581632335","3","5535.6494940505","49.321849065888","531.01626435168","43.972330238871","475","56.279583371444","2","50.498037569246"
"United States Virgin Islands","Apr-2022","100","44.076998104279","3","5343.4967107741","50.222185854549","1090.2065505356","43.873274134303","505","62.887253974965","2","67.238145344406"
"United States Virgin Islands","May-2022","100","44.735819377018","1","5400.3821887247","50.806414696172","37.5567946577","32.954537497147","535","72.003252201768","2","68.655682131268"
"Ireland","Jan-2020","3.3760622247297","1.0707405370469","1","25274.890245852","76.96940645536","704.6965260481","25.752997123775","0","67.044108396984","1","10.444486612901"
"Ireland","Jan-2020","14.768633383637","7.556054918333","2","25135.655824814","77.090050588009","904.81986664106","45.865768086709","0","81.513093586","1","15.84293423012"
"Ireland","Mar-2020","0","0","1","25616.56704012","77.499528859176","669.42838210914","39.359971827968","0","85.641798857163","2","6.4503954317667"
"Ireland","Mar-2020","0","0","1","26396.575585654","76.087668807799","851.66176401279","37.157089775568","0","56.709771821942","2","9.6378657695515"
"Ireland","Apr-2020","0","0","2","24581.046716412","75.896672056782","1408.9829008423","38.825767760859","0","26.372776844682","2","11.721260674177"
"Ireland","May-2020","0","0","1","24458.700669918","79.051320093944","339.08542649746","43.002004109715","0","78.088719151626","2","7.3529996114193"
"Ireland","Jun-2020","0","0","3","24620.447867296","76.682537701846","129.42152952361","37.863168384774","0","60.69843097996","3","8.9452798060565"
