ID,sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),spcies
2459,5.489728015697473,3.4736746578528614,1.854027372147415,0.5548034389180787,setosa
2460,5.175721280936041,3.386917552205757,1.2242567510410285,0.3286718349793579,setosa
2461,7.3853727903198,2.7756083736816226,6.1818569756223445,1.5323253792877538,virginica
2462,6.722097921193739,3.255266213628535,6.005708682340502,2.2096296590142717,virginica
2463,4.6707140680480865,2.285179824024564,1.7346181913290986,-0.056328600021935515,setosa
2464,5.895609034834532,2.8441897414907196,4.946095583293296,1.6864746946260625,versicolor
2465,6.71003602256909,2.885980611812136,5.235186132905111,1.9994028405160669,virginica
2466,4.829042351965235,2.8085567284295103,4.470609206134818,1.839276125893751,virginica
2467,7.420942189565532,3.2091610756923687,6.140848181180295,1.8546836309270998,virginica
2468,5.25328919155402,3.4424533152641614,1.7901138728787898,0.07475781624183961,setosa
2469,6.459158501479144,2.7748089518910515,4.1949864856788555,1.5924327680209516,versicolor
2470,4.298500761255289,2.9726190095951774,1.2400275683416853,-0.019227670939367336,setosa
2471,6.81956588525857,3.0514661043432283,5.7471579194621745,1.7710464196335747,virginica
2472,4.743570365907685,2.259009076735053,3.0638310591535665,1.1750001309970675,versicolor
2473,6.476485692391468,3.2667537010079677,4.764433850145943,1.690075371659432,versicolor
2474,6.8615229520013905,3.4165190708805184,5.755902209844842,2.3484626458197124,virginica
2475,7.3537713778195455,3.825649014789674,6.260576721120869,2.6878380080141113,virginica
2476,8.022424541089055,3.5117931428699296,6.9683183887321105,1.8121568982086484,virginica
2477,6.594400155742443,3.2656622508537674,5.312241087329348,1.8549837827618467,virginica
2478,6.703768454521521,3.0623222542477353,4.891610310694097,2.2306843157160388,virginica
2479,7.426628258550523,3.083036161314127,6.060765973230222,1.5120651657972695,virginica
2480,5.249445539577172,3.2341458320868917,4.379950343363837,1.7848170053862324,versicolor
2481,6.501069016228314,2.9359860598791063,5.862057827719324,1.7978093368199202,virginica
2482,5.110975950191764,3.4435691894265053,1.7362621723508909,0.3918219471656191,setosa
2483,5.887868723290105,3.3019635284886744,4.6977534848686195,1.4852081203706482,virginica
2484,6.120746241598434,3.073893702914115,6.111284753203998,2.380021335410691,virginica
2485,6.9277197617678326,3.1582798268934846,6.082963346916007,2.3546405150997916,virginica
2486,6.999312802251108,2.82878326663144,4.732805786842049,1.211689098565942,versicolor
2487,4.93087260110429,3.931993287049895,1.5385857155456901,0.14660846578993808,setosa
2488,6.364108148415282,2.824204064933364,4.1018712761000025,1.3438452696004841,versicolor
2489,8.134681682993895,3.1409920276945518,6.870414762008441,2.1279616792981346,virginica
2490,6.006252963797512,2.389457498905809,4.598201361513679,0.7184724005975581,versicolor
2491,6.053705886621346,3.191384456511276,5.698974979867371,1.4765391672069181,virginica
2492,4.565016620023708,3.628187418068531,1.6334980024456938,0.28619050703250154,setosa
2493,5.043877433066276,3.531921162103935,1.768727730549956,0.05940260103952516,setosa
2494,7.405498841065122,2.9212038032683685,6.27618744820719,2.2777973422882596,virginica
2495,6.862194756238256,3.246575654088659,4.866176699126134,1.1681164166958138,versicolor
2496,5.627095856457965,2.6224164769697196,4.93410279280343,2.243271572200163,virginica
2497,5.84683449553741,3.081000489373112,4.553831172534028,1.5959382381769043,versicolor
2498,5.634705603883064,2.345160593385666,4.181164977579592,0.9819625684119243,versicolor
2499,6.402116072858257,3.3196603194817245,4.574931451294699,1.5214689922240732,versicolor
2500,6.711689023145335,2.790317575003827,4.750775800985507,1.4635256396183651,virginica
2501,6.422840853110194,3.0655019883413965,4.550768878273953,1.6010513563596418,versicolor
2502,7.879824927068445,2.5145442638907545,6.579711174506151,1.8764329104923005,virginica
2503,6.714209035484521,3.0330820926372843,5.207508971178237,2.384609001786095,virginica
2504,5.732998959160154,2.3028718732582925,3.767118441518111,0.8801812176168037,versicolor
2505,5.919821400371555,2.898414490004373,4.70876615301961,1.8304203308932812,versicolor
2506,5.242222939612406,2.1952346117613515,3.1758372025590336,1.2908325022652178,versicolor
2507,7.0725928089143775,3.2404858195486503,5.127482070880931,1.3701901304147692,versicolor
2508,5.265509292345258,3.999523532352708,1.374259001418773,0.45157374385248855,setosa
2509,7.016386423423938,3.219396236234076,6.297767314245404,1.9939697625134736,virginica
2510,5.367730261918635,3.4344575186986317,1.5109463706992192,0.5541653543706817,setosa
2511,5.565645936076648,2.3422909221261428,3.449024612795758,1.3023567162854475,versicolor
2512,5.351055252850651,2.6658967210007543,3.9657959544965857,1.1970401990941602,versicolor
2513,6.541019371159792,2.5842440940262805,5.380655020849536,1.9783438696776006,virginica
2514,5.882896185227651,2.9017567740912886,3.78158125000355,1.0165697362306003,versicolor
2515,7.875540348260208,2.5553666877547663,7.18777159859379,2.5160057269425105,virginica
2516,5.4850806423345775,3.437595029499617,3.963115725580997,1.3457657673881351,versicolor
2517,7.248656622073145,2.872998814922298,6.481184127464135,1.933619336181849,virginica
2518,4.642903075437354,3.5885328436100883,0.7503712406620355,0.4065275567104155,setosa
2519,5.481543479741204,2.730000768131715,5.135434620571009,2.321564138441635,virginica
2520,6.7579971872353,3.106692705873522,5.471490035137452,2.582944399526281,virginica
2521,5.344415581991842,2.6369923008953178,4.053448108421438,1.0508875174812642,versicolor
2522,6.301845109144056,2.464745147332496,4.793352108915566,2.193678889135707,virginica
2523,6.571794000233163,3.15082979144397,4.741639581996506,1.5891804744794378,versicolor
2524,6.167701186758382,2.4711865772352115,4.867269974827462,1.5998037174233841,virginica
2525,6.581655784610069,3.831511987088749,5.506841768933499,2.253873983607167,virginica
2526,4.71675750196784,2.176485283120977,3.203351376896764,0.589450089875762,versicolor
2527,6.588432045311479,3.103933313996722,4.4268801308746175,0.9705364720380747,versicolor
2528,4.434315355460013,2.930609173647576,0.9563562255174773,-0.02542535257474038,setosa
2529,4.570386520255465,2.947575234848561,1.4864205159646087,-0.2134702751825479,setosa
2530,5.208577556756286,2.5315213083185855,4.042177752057211,1.290339675906385,versicolor
2531,6.585769654476646,2.9765757444322816,4.249153446848721,1.1556449752326392,versicolor
2532,6.743249749500214,2.6829798575872563,5.883069332134878,2.2479006491556786,virginica
2533,5.37027176839054,3.3021200265026356,1.3056053110976449,0.6965671306060608,setosa
2534,4.1183200419334804,2.77216824421689,1.1500742965767177,0.04591206254302171,setosa
2535,6.022089176219052,3.6231897720761017,5.543426498229983,1.9651517724233873,virginica
2536,6.723923086891757,3.212055539982929,5.2620575194931165,2.139527183442508,virginica
2537,5.995118495586696,2.7185727791445897,4.96496927414282,1.8425205353267888,virginica
2538,6.124227780634774,2.9908393195708287,5.642621131226374,2.577692537824268,virginica
2539,7.2880023820609,3.4194915391846727,5.637654106735575,1.4296448120427592,virginica
2540,5.164182748131998,4.089838222002159,1.9426797147661177,0.576327473982542,setosa
2541,5.517819601467423,2.740863082548495,4.5454851167945645,1.5877061010064937,versicolor
2542,5.725584661772875,2.809774157077709,3.8379677843174638,1.432506617164854,versicolor
2543,4.476027606004451,3.4336624183272852,1.3243777137079191,0.04309153135181881,setosa
2544,4.536460579172651,3.254968045083689,1.8565760942539715,0.152736184520846,setosa
2545,4.944975350647816,1.895418027564557,3.375122557298295,0.8143736652388786,versicolor
2546,6.433154307545292,2.8317024839373133,5.580633877721485,1.9537502779420248,virginica
2547,7.514088926224864,2.9383294295903344,6.4908337363621955,1.9522075564719887,virginica
2548,4.651309655284829,3.086774710435218,1.3527171871607306,0.19189397266198674,setosa
2549,5.621215148429141,2.5562363005578503,3.1133092761120666,1.0557525193604798,versicolor
2550,7.471441180631767,4.035586208494844,6.482310703528367,1.9238524767822258,virginica
2551,6.499718940261469,2.680687509624571,5.130691110752067,1.6814904338882755,virginica
2552,6.8099882784640045,3.4729679853995985,6.094984795639228,2.1209062469861086,virginica
2553,6.607614615807265,2.537337106845259,5.575928253553831,1.3319200842801726,virginica
2554,5.056461937153905,2.3839016893612155,3.1399666524100724,1.4217689076115945,versicolor
2555,4.733236856904255,3.6619758245778664,1.0307748604071671,-0.10373666096722334,setosa
2556,5.650397176702391,3.5934613620055935,1.7515831547916751,0.7143964018997727,setosa
2557,6.169478678112652,2.2355579162500114,4.730173248478624,1.606298819729787,versicolor
2558,4.996774610420009,3.3737147376536716,1.5816011264424241,0.03290711466234125,setosa
2559,5.108914078668414,3.58502387433844,1.6920020247100511,0.3905257403340966,setosa
2560,7.121216505933454,2.813473801368592,5.884034871984685,1.172760070596377,virginica
2561,5.074016588382154,3.6380098597544914,1.2235098689137875,-0.04462067661599828,setosa
2562,4.6899917444907535,2.42118988134237,1.0807246773638524,0.05783563161629618,setosa
2563,5.1234207882061895,3.8408357292729147,1.89367832253473,0.2083731450898941,setosa
2564,7.912941559439248,3.980654305789033,6.071348980729718,2.0644613614315173,virginica
2565,6.066659706308766,2.972277343992954,4.7894763868596435,1.3612612604413945,versicolor
2566,4.539026337231741,3.930427542132553,1.192388579384764,0.34832886125367785,setosa
2567,4.602166731313815,2.3707405633176686,1.2675213576765596,0.10090356267177286,setosa
2568,4.497222980857103,2.956918714901643,1.248367883970238,0.7896559949738489,setosa
2569,4.92935868843145,3.496126871705626,1.8208562541491442,0.2600923903707454,setosa
2570,5.107028599191436,3.996003811106227,1.6589960167019455,-0.39030686498604206,setosa
2571,5.633581878860265,2.903392261345969,4.415335616872295,1.6490558148077166,versicolor
2572,6.53286815712321,2.711207052818521,5.268041148258136,1.3687339455304683,virginica
2573,4.569851069613057,3.3499954311796163,1.2108712298489561,0.014158815033942257,setosa
2574,5.49886130784691,3.483383452934796,2.037087456959007,0.4523684799452221,setosa
2575,5.503030551559277,2.5023276782257406,4.6709051923863445,2.1382101369695037,virginica
2576,6.739526633132006,2.849093147960953,4.943712880322966,2.2950797198724326,virginica
2577,6.460981803010514,3.271021599007246,4.357716776162538,1.7296467194108032,versicolor
2578,5.018473021993935,3.1964389892362046,1.472272711021467,0.0809454046548699,setosa
2579,5.422091990826953,2.5930235977636187,4.845014556424976,1.8825104250351643,versicolor
2580,7.103034233577545,3.4570486442008272,4.955246558229656,1.496524585644534,versicolor
2581,5.346436168718576,3.3437960622009433,1.5794842897923496,-0.04811096190914496,setosa
2582,4.6725654918810235,1.7823641800373804,3.6197951334871092,1.1406411817573705,versicolor
2583,5.684127880822629,2.8643435866793654,5.307532377673087,1.994883170694899,virginica
2584,4.6203923329394545,3.155496757564119,1.386820557823296,0.018861806159349903,setosa
2585,5.2276747026685335,3.5050045762176905,1.7366928586428314,-0.07279658303836267,setosa
2586,6.558301056793385,2.580290006669906,4.8049303086555115,1.4448732341677666,virginica
2587,6.065334925662391,2.8898675582444944,4.340455944828357,1.691686847580453,versicolor
2588,4.834297433433632,3.1024487972100063,1.6270064190189093,0.4863032794874369,setosa
2589,5.921567221691513,2.7837940997972708,4.850254211464135,1.3642605555696434,versicolor
2590,6.595631179460677,3.0684944546971336,4.722679877421527,2.3529917638604436,virginica
2591,4.657366546757628,3.06855419800248,1.4690504297993086,0.6917874181608825,setosa
2592,4.924173121219048,3.233191080916436,1.4509162803680242,0.38894291397076286,setosa
2593,6.463008264002094,2.295053003926935,4.858405924500064,1.595778551719471,versicolor
2594,5.6507538524936995,3.5471223872726036,1.5835929324267854,0.2648815326504722,setosa
2595,7.645059065179944,3.8480500173994687,6.6292885823771455,2.42459520281672,virginica
2596,5.479676507292226,4.336766747664293,1.4528903145479073,0.4165126387225542,setosa
2597,5.729613301148634,3.50162663133536,1.201868850983561,-0.2036137642668977,setosa
2598,5.575091926636912,3.416246746999318,1.3044571928437012,0.11894423556996443,setosa
2599,5.756361585618056,2.4084056216707657,5.392521625405186,1.514260579032609,versicolor
2600,6.786989967629469,2.991194520165328,5.2424192787241495,2.169544152128331,virginica
2601,8.083884396899666,2.7258857847713545,5.922311514093949,2.414943631673156,virginica
2602,6.451771633376942,2.896933978775904,5.798647684662954,1.6901762079370468,virginica
2603,5.505558188679683,3.6616991925441065,1.5183724358331885,-0.01233574204416027,setosa
2604,4.770168645534151,2.7969493968421206,1.7107274544779187,0.13282994905438827,setosa
2605,6.777544988302135,3.0427185221877764,5.05126367208341,2.324955420539488,virginica
2606,4.743308509736222,3.183628345268019,1.7640423014615563,0.2156798478032026,setosa
2607,6.881517937318395,3.2808361839475677,6.126850276423808,1.7091602420744754,virginica
2608,5.450100771219718,2.631773060204748,3.8647305258467863,1.3658668021223372,versicolor
2609,6.045063594570142,2.4324888612101816,4.990493134781226,1.420386548561067,virginica
2610,8.030227703769803,3.7667917329748333,6.114219640979719,2.147700146816939,virginica
2611,6.69322676441936,2.6639078897838093,4.056145178030942,0.7070131026568498,versicolor
2612,5.832153840118674,2.7591273155294536,4.227771726016064,1.4970505351401147,versicolor
2613,5.768095675178516,2.7525497033782744,4.098618258263203,1.3303629169155875,versicolor
2614,5.188256214252937,2.6697149466137065,3.9386697180213757,1.068819797537669,versicolor
2615,5.328363203633383,4.389914960378679,1.5937642117063098,-0.24152008103980532,setosa
2616,4.640252198799999,3.099573144540702,1.3188466178792742,0.18542255335178995,setosa
2617,7.264961438940497,3.1119248875477865,4.986134568093741,2.052305247922701,virginica
2618,4.782296330173446,3.4082016965607127,1.5344770053431303,0.12462316274357604,setosa
2619,4.893573677440827,2.7278696946918464,1.3023362870096555,0.41649473763777944,setosa
2620,6.369014503442873,3.2814686786325913,5.254660972245011,2.069971859028397,virginica
2621,6.604346179517226,2.917867830189378,3.978600491662297,1.5796489807407708,versicolor
2622,5.039415580684132,3.3546226580551535,1.6543712757345614,1.06586868988563,setosa
2623,5.113067745514554,3.199036114820928,1.2426610111193281,0.29789133006971746,setosa
2624,5.972624729310731,2.0622180488964985,4.314514790403409,1.310862293204623,versicolor
2625,5.800208387533864,4.197262111302661,1.3405252200029951,0.07636538466165964,setosa
2626,4.576911580212014,3.5860004309738462,2.1096264856512166,-0.16032720077367357,setosa
2627,5.338228608031087,3.6262120097355233,1.4974428643932227,-0.1153090693135364,setosa
2628,6.343594238365987,2.5510684524751053,5.0672556011134455,1.5490164833401363,virginica
2629,7.24362614503333,3.339912691194938,5.592509902548687,1.746810183230617,virginica
2630,6.363722716617563,2.8032138945790472,4.794571649521073,2.272849822037515,virginica
2631,6.2260490975962455,2.804887517045536,5.702108827531921,2.064840059081315,virginica
2632,4.950364201543937,3.258800513942703,1.7114673172838124,-0.16961576548876184,setosa
2633,7.265716298589486,3.150505189533523,5.091923463431602,1.488688557743972,versicolor
2634,4.6571740192305136,2.077745544948158,4.640990263893195,1.641888736533351,virginica
2635,4.559550081072063,3.2320610751100833,1.613385502489977,-0.031117991150986818,setosa
2636,5.926082905693451,3.136399867390151,4.601577296256736,1.6663630708238344,versicolor
2637,5.4448776751925925,3.2352931625493424,1.737413582367044,0.3691701894672125,setosa
2638,5.095890730292211,3.7205572507044433,1.4731310336757593,0.4447249057121457,setosa
2639,5.722647748775174,2.7786178011942546,4.050502806066363,1.5886499636428724,versicolor
2640,6.35050014495036,3.2326761681901277,5.067401595909428,2.306619118249777,virginica
2641,5.510099051511264,2.680414943297328,3.972983438958061,1.224753151738688,versicolor
2642,5.797624708303596,2.9422529183418082,5.068709596658249,1.8956179359444798,virginica
2643,5.991860215745271,2.7098655172354067,4.344099806822246,1.129527140576358,versicolor
2644,5.774904406956138,2.807375076020266,5.190364987445907,1.8327732688884883,virginica
2645,5.698482452295806,2.7065335344249046,4.739211350281059,1.5910529418586532,versicolor
2646,5.700869362490694,2.743307584327063,4.905050568961088,1.7347864552444345,virginica
2647,5.630388975798059,2.882148999174378,4.53533273002842,1.3130698124197413,versicolor
2648,5.751634396779038,2.4917409618843154,3.37673760980965,0.9453498924229442,versicolor
2649,6.094253604148828,2.951370468757238,5.551873982961515,2.1717307586543186,virginica
2650,5.2019118101712385,2.9359210369297224,1.6951095736939021,-0.0081590990711351,setosa
2651,7.4189135338580385,3.4568645747574926,6.174062917134733,1.8046147534751533,virginica
2652,5.517522050096647,4.279300292219363,1.7880564458346744,0.5055032899597163,setosa
2653,7.444048875431593,3.0098370167215824,6.156181698546045,1.607320557338339,virginica
2654,6.630103895887607,2.9718596453794426,5.020148572275719,1.847584643400087,virginica
2655,5.4462795366494845,3.5670259224428396,1.3551594711436958,0.40370110177052204,setosa
2656,6.826955574843903,3.5060013660729745,5.497020351958778,2.039606459127319,virginica
2657,4.721436110666828,3.0432596271765924,1.2297339769825797,0.44975064409990795,setosa
2658,4.976483043071583,3.8374277216189103,1.3509421090556866,0.5198777775310135,setosa
2659,5.468553118793784,2.19216370402612,3.738337018148595,1.0831488157977536,versicolor
2660,5.077002015661202,2.9037536756881783,4.75664501823402,1.0641913004612713,versicolor
2661,5.533952644613504,3.312375528107181,3.919633733065279,1.4037400329251761,versicolor
2662,5.638448728988287,2.807694981970538,4.592069825981703,1.0976072637489134,versicolor
2663,5.946535823952999,3.689961629216305,1.861569529417655,0.155163668022919,setosa
2664,6.076368045727662,2.1670963964118695,5.606962950065462,1.8134429406267367,virginica
2665,5.221108273795913,3.359822871444411,1.905748750779876,0.8031065936749214,setosa
2666,5.84376824911127,2.919315308681969,4.510459711894604,1.1727353404662817,versicolor
2667,4.670122877739274,3.085611839604843,1.4407331075683425,0.2634620646949782,setosa
2668,6.740022002253497,3.225733586948996,5.981013712423585,2.319469047388794,virginica
2669,6.103353814862675,2.1638228160207467,4.86978943675099,1.6444713436126457,virginica
2670,6.431074766546274,2.7048599317670097,4.984679438381643,1.8619721688098123,virginica
2671,5.947386604871317,2.235894208672527,3.9859796967450323,1.4902235140443547,versicolor
2672,7.67380580714291,2.977672114141958,5.928566925753528,2.6282733188569796,virginica
2673,4.912327029601654,3.482191448283481,1.8044795889368195,0.3882844862414259,setosa
2674,5.224359011492333,3.590800564084568,1.4879855208739166,0.1959764667693111,setosa
2675,5.165278603330469,3.194870556397154,1.3661507869558223,0.3542472011622554,setosa
2676,5.787989914475082,3.2381775289259447,3.893779285001108,1.292501054873035,versicolor
2677,4.695827591082158,2.9861755512511716,1.701915710325744,0.14896668043081066,setosa
2678,5.562395928712992,4.093857203779418,1.02084143066244,0.30648705868154813,setosa
2679,5.761357493413288,2.5329919875695563,4.022083820769356,1.039812588499952,versicolor
2680,4.857453817574716,2.1680563144413596,3.534078473860991,1.3067620093202692,versicolor
2681,6.262113556007263,2.8962004629628746,5.441494298366451,1.8721718731559922,virginica
2682,6.510299473925032,3.284237738779048,4.88731534084582,2.16699095813382,virginica
2683,6.322011510097889,2.613631241502933,5.272013678018578,1.3642944338120158,versicolor
2684,6.227352416798944,2.7884070505758007,4.574932283989342,1.1053626431081014,versicolor
2685,5.481322352010692,3.0765393117174096,4.147195431635364,1.3846017010161504,versicolor
2686,6.336915653254999,2.9851519270194573,4.811299508000767,1.7507071973739694,virginica
2687,6.62868094655915,3.444705427682608,5.210606543807178,2.0313063033456804,virginica
2688,5.146429047974323,3.990498767435105,1.2786821128404018,-0.1377744770754764,setosa
2689,5.902584845719668,2.734782470965836,5.236663618359013,2.045812131895693,virginica
2690,7.565094615327403,3.8252511192857392,6.672585196673523,2.1974395883019904,virginica
2691,4.332886672448989,3.1724587891574547,1.3045349020051387,0.16205693223801415,setosa
2692,5.975773030990241,2.189174212437779,4.567556722490965,1.282593720432838,versicolor
2693,6.131046278748495,3.281725134566832,4.531659234912336,1.5971571309304904,versicolor
2694,6.329885517034691,2.9439529588598963,5.021227551738632,1.7241841071046184,virginica
2695,6.697661384108686,2.7910055919134873,5.748672517151005,1.8805076826265674,virginica
2696,5.820385471059569,3.3963135538264595,2.048043584182563,0.3689079307685962,setosa
2697,6.198710009682216,2.6599513926388942,4.824631501456888,2.4241003131698324,virginica
2698,6.340566429791356,3.041238820487572,5.020327337516536,1.652644292064357,versicolor
2699,4.377572703006675,3.0610499177859807,1.3162535290339723,-0.007024436662289135,setosa
2700,4.794692039589242,2.969437122224836,1.4005207655208676,0.26850565752743416,setosa
2701,4.4375923539888955,3.345943413576613,1.5707361091116212,-0.36242172134578216,setosa
2702,5.193370387312111,3.658238022054584,1.3944027774837662,0.7370818301901525,setosa
2703,6.853542928041251,3.0202327476852586,5.568012095303417,2.465387632555217,virginica
2704,5.681813233954719,2.7603577790458247,3.4131590600199724,0.9557028256526289,versicolor
2705,5.624724416018513,3.0378503931051792,4.543355645351004,1.9677336043440667,versicolor
2706,4.68692863178446,2.8865344420012287,1.7179101908717282,0.14988878582242945,setosa
2707,6.706792741269793,2.935425874742362,5.253448029951132,1.9696855588373319,virginica
2708,6.305118172568983,2.601564475327411,5.131257901848172,1.155615769843854,virginica
2709,6.088325142247366,3.311113501107024,4.757505062437861,1.3592722187100337,versicolor
2710,6.752200002361185,2.76026192066352,5.310145571369216,2.0694588286887234,virginica
2711,6.006952029756007,3.3165314364215095,4.708785804838217,1.8495949211152132,virginica
2712,6.496974282296989,3.080568070725248,4.193654054619732,1.6866527710516428,versicolor
2713,6.257099743042024,1.8840979517967118,4.447873810897236,1.7668458933740958,versicolor
2714,7.251667680934133,2.93601008134507,6.207487140765504,2.116248832874363,virginica
2715,5.846972802592558,2.8816238110317522,4.868247510461133,1.07397223717333,versicolor
2716,6.446927621467057,3.0923488649014343,5.091881087338015,1.4698497637642591,virginica
2717,5.477650766054915,4.133866106371136,1.3314536698291612,-0.0017274297872359734,setosa
2718,5.709744782694222,3.1264843921546963,4.598311641611184,1.9439100340398452,versicolor
2719,5.906416294598651,3.420283505153578,4.36653923031478,1.3274283482902767,versicolor
2720,6.889234066422104,3.1876703859532003,5.772831213926675,2.209065199183129,virginica
2721,4.399290133248295,3.0266673135264175,0.8088812648906587,-0.09795098698229485,setosa
2722,6.595905246755647,3.9595340420460126,5.43055451334321,2.479116971045595,virginica
2723,6.397499406846936,2.6181677743365035,5.229086409945383,1.5214355038654874,virginica
2724,5.558790371136708,2.4481988509664925,3.7505499099182877,1.2261456900634595,versicolor
2725,4.676606914136453,2.29234721731729,3.011163226808477,0.7578483032006762,versicolor
2726,6.336432200775567,3.3473614190347236,5.4437712972209615,1.6041771571661991,virginica
2727,6.129476735587485,3.1241236226249876,4.936198589529738,1.7905798996660351,virginica
2728,5.457893748733065,4.479647741328589,1.484918439624144,0.04196640986232286,setosa
2729,5.298027958458919,2.8142040080233035,4.045837238920557,1.1479883208503439,versicolor
2730,7.933111515290991,3.765228216243076,6.3487875301224115,1.8484473616908386,virginica
2731,7.874918621059207,3.7973393358066545,6.681508179936491,2.139236517078774,virginica
2732,5.06886270422225,3.6533661832490227,1.3370358613235132,0.26500384282148315,setosa
2733,4.696514305997055,3.387537408143971,1.5809261207930825,0.14703750774999635,setosa
2734,4.637425972683974,2.446335694084385,4.4453662379205445,1.5294301895272813,virginica
2735,4.515558403364798,2.566621064403845,3.106187893418226,0.9614895571453502,versicolor
2736,4.926273356730759,3.4924850994530274,2.117372999950175,0.31458358713226797,setosa
2737,4.646744919006353,3.3001584147011256,0.5727426193793896,0.3518339173804981,setosa
2738,5.6086064931742765,2.542876945966354,4.293650518986083,1.4378028950401112,versicolor
2739,5.88385991544652,2.807873106761424,4.329081330846615,1.407354283580743,versicolor
2740,6.972727676008055,3.2110001320738104,4.980369543073424,1.6587746137348003,versicolor
2741,6.1697401434756305,2.6331524663727577,4.061121515063781,1.4285350829548336,versicolor
2742,6.072670679831945,3.298506705857633,4.354095944295513,1.380451162112632,versicolor
2743,7.819385936545282,3.1943410382038824,6.778058786351807,2.0232608909180434,virginica
2744,4.847149689577446,3.439442026431766,1.7355754869861832,0.48439204917621076,setosa
2745,5.0853163386651525,3.17645170295008,0.9222309310781266,0.35209338941222895,setosa
2746,4.816266853857883,2.9268773669527333,1.6194130389145531,0.44261555890276283,setosa
2747,6.992447101379494,3.198023043153916,5.3900032126567945,2.0007906611549284,virginica
2748,6.336959321941828,3.0797396022165398,5.153266219149616,2.006864894921636,virginica
2749,5.198657478349658,4.299359461660877,1.760596888647799,0.05356465664099267,setosa
2750,5.439956034171786,2.622573247785314,4.868568268863349,2.540408992033412,virginica
2751,5.025704822354809,3.3398561653005427,1.4510023016865095,-0.1711198358512,setosa
2752,5.813084940514068,2.756986935533176,5.362758559114448,2.3286505524740124,virginica
2753,4.425537574930108,3.0104940087973135,1.0483790697248587,0.2706418885398985,setosa
2754,5.690061968395877,2.219925874895649,3.9420721659886686,1.0065179577634502,versicolor
2755,5.361424641035446,2.6357110436977407,3.8225000422582793,1.4280719839809006,versicolor
2756,6.047257037944982,2.7539324844218096,5.428859369659308,1.752304014897267,versicolor
2757,6.683696973447335,3.3339321639167827,4.656363040334328,1.8229585418664696,versicolor
2758,6.177561255540183,2.8441962261964253,5.780279786293985,2.1355602698868155,virginica
2759,5.649068320012841,2.492448369468238,3.2573321913654323,0.8181570219823521,versicolor
2760,4.922834568184953,3.345271007666722,1.522943597352898,0.306635814557798,setosa
2761,6.060524912275961,2.7346737459021306,4.633323091658,1.4283643744190513,versicolor
2762,6.689663454306545,3.019698275289156,5.4733479843349215,2.423693995346105,virginica
2763,6.5244668099861585,3.097731272811227,5.666855561309067,2.440327354994662,virginica
2764,7.41517631987035,2.5259191604801057,6.444097305456205,1.85775531497933,virginica
2765,5.313880150378152,2.7260303479956205,4.618874966163583,1.3882596267902059,versicolor
2766,6.646294680748609,2.825582987767839,5.362005595790597,2.0413927064220343,virginica
2767,5.776906451345964,2.410247653102376,5.055094206949183,2.0125108254298296,virginica
2768,5.975596917553044,2.605952537528917,5.190508605116726,1.6582961977068058,virginica
2769,7.498799421406403,3.8609552092462165,6.645786427165926,2.2356686731050024,virginica
2770,7.376288226650041,3.292004145992817,6.125605645943609,1.8063284914202968,virginica
2771,5.868102770954683,3.9271635728440324,0.9083851123936322,0.38964081303331755,setosa
2772,6.495600686347475,3.167844161817273,5.9848970479445,2.7679951362255424,virginica
2773,6.221985624130907,3.244063438723222,5.635219453774888,2.062810641407545,virginica
2774,7.171147219631794,3.0020250053169693,5.863192158886202,1.773296415705446,virginica
2775,6.009276376687905,2.986690890697642,4.992635777098867,1.7791066211890536,virginica
2776,5.094771991603306,3.372992031462392,1.0025421962668384,0.31877590870557204,setosa
2777,5.651404971411332,3.2272997586893064,1.8433685723579578,0.2523312693499775,setosa
2778,6.133723649816383,2.0899207952144914,4.524229465132074,1.4087232171484514,versicolor
2779,4.61781996596341,2.4810827627977043,4.255743705187619,1.4514104199442324,virginica
2780,5.403601733974223,4.318692303673532,1.3168688434752307,0.4814429716894351,setosa
2781,6.2388187141135845,2.1077294822380517,5.112365420296561,1.778726171025351,versicolor
2782,5.638063273904087,3.5258635216432945,1.260844045367962,0.19203418864583435,setosa
2783,5.89819949201653,2.63673997082961,5.124133518529062,2.2918324873037856,virginica
2784,5.395953010067959,3.578335092807017,1.6234184968314362,0.46680725797635925,setosa
2785,5.944365608756084,2.4651806427968506,3.4075385356332593,1.1436994086963863,versicolor
2786,4.964017321946125,3.5993294737757506,0.9820508599582652,-0.049516115932635746,setosa
2787,5.562705528936805,3.406096556569643,1.361893428695324,0.3346598110484802,setosa
2788,6.955013363635552,2.9743635687069134,4.562781854234746,1.5041967453559126,versicolor
2789,5.146779829880751,2.4122520671163015,2.9234732133836823,0.9375853576882958,versicolor
2790,5.874109303416745,2.6503538115775482,4.734068640262895,1.677315627551671,virginica
2791,7.197658427609554,2.6970782196031835,4.6670877952091265,1.418422875954448,versicolor
2792,5.344852460644171,3.4617309152062665,1.82579983393895,0.4986095976718525,setosa
2793,5.143110886638471,3.421166534317316,1.754683534792283,0.6060460561904293,setosa
2794,5.486786749254345,3.0299124752559257,3.0345299610267444,1.0718012296371477,versicolor
2795,7.2471157158655135,3.1493869983626617,5.661911750758428,2.2529147615635465,virginica
2796,5.288256270581424,3.5290796096522974,1.5245472048984545,-0.09932102919194202,setosa
2797,7.112050725140543,3.19973862361685,5.966927500861175,2.1339701249728282,virginica
